id,direction,chosenAlt,hhid,pnum,pid,personType,age,cdapActivity,schoolAtHome,schoolMaz,eligible,ArriveInterval,returnInterval,homeSchDist,schHomeDist,ad1Arr,ad1Ret,ad2Dep,ad2Ret,escortType,bundle,childid,chaufid,chaufPnum,chaufPid,chaufPersonType,chaufDArrive,chaufReturn,randNum
3431,2,1,1578,4,4098,7,13,1,1,20691,1,21,51,39,39,22,57,15,52,0,0,0,0,0,0,0,0,0,464931454
3432,0,0,1593,1,4128,1,48,1,-1,-1,0,19,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3433,0,0,1593,2,4129,1,49,1,-1,-1,0,31,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3434,0,0,1593,3,4130,3,24,1,-1,25485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3435,0,0,1593,4,4131,1,21,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3436,1,1,1593,5,4132,7,15,1,1,20879,1,19,56,120,120,31,58,19,58,0,0,0,0,0,0,0,0,0,453710272
3437,0,0,1593,1,4128,1,48,1,-1,-1,0,19,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3438,0,0,1593,2,4129,1,49,1,-1,-1,0,31,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3439,0,0,1593,3,4130,3,24,1,-1,25485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3440,0,0,1593,4,4131,1,21,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3441,2,1,1593,5,4132,7,15,1,1,20879,1,19,56,120,120,31,58,19,58,0,0,0,0,0,0,0,0,0,480960962
3442,0,0,1594,1,4133,1,36,1,-1,-1,0,37,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3443,1,1,1594,2,4134,7,15,1,1,20282,1,16,49,204,204,37,50,0,0,0,0,0,0,0,0,0,0,0,617373539
3444,0,0,1594,1,4133,1,36,1,-1,-1,0,37,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3445,2,1,1594,2,4134,7,15,1,1,20282,1,16,49,204,204,37,50,0,0,0,0,0,0,0,0,0,0,0,571208276
3446,0,0,1595,1,4135,1,35,1,-1,-1,0,28,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3447,0,0,1595,2,4136,1,35,1,-1,-1,0,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3448,1,1,1595,3,4137,8,3,1,1,22106,1,35,50,1020,1020,8,47,28,78,0,0,0,0,0,0,0,0,0,464188768
3449,1,1,1595,4,4138,7,13,1,1,20839,1,19,52,120,120,8,47,28,78,0,0,0,0,0,0,0,0,0,464188768
3450,1,1,1595,5,4139,7,9,1,1,21020,1,24,55,188,188,8,47,28,78,0,0,0,0,0,0,0,0,0,464188768
3451,0,0,1595,1,4135,1,35,1,-1,-1,0,28,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3452,0,0,1595,2,4136,1,35,1,-1,-1,0,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3453,2,28,1595,3,4137,8,3,1,1,22106,1,35,50,1020,1020,8,47,28,78,1,1,1,1,2,4136,1,8,47,649320728
3454,2,28,1595,4,4138,7,13,1,1,20839,1,19,52,120,120,8,47,28,78,0,0,0,0,0,0,0,0,0,649320728
3455,2,28,1595,5,4139,7,9,1,1,21020,1,24,55,188,188,8,47,28,78,0,0,0,0,0,0,0,0,0,649320728
3456,0,0,1607,1,4162,5,73,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3457,1,1,1607,2,4163,7,13,1,1,20838,1,18,47,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,97366151
3458,0,0,1607,1,4162,5,73,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3459,2,1,1607,2,4163,7,13,1,1,20838,1,18,47,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,14566507
3460,0,0,1608,1,4164,1,46,1,-1,-1,0,31,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,1,7,1608,2,4165,7,13,1,1,20686,1,21,30,99,99,31,59,0,0,2,1,2,1,1,4164,1,31,59,828775181
3462,1,7,1608,3,4166,7,11,1,1,20762,1,19,51,95,95,31,59,0,0,0,0,0,0,0,0,0,0,0,828775181
3463,0,0,1608,1,4164,1,46,1,-1,-1,0,31,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,2,1,1608,2,4165,7,13,1,1,20686,1,21,30,99,99,31,59,0,0,0,0,0,0,0,0,0,0,0,949477227
3465,2,1,1608,3,4166,7,11,1,1,20762,1,19,51,95,95,31,59,0,0,0,0,0,0,0,0,0,0,0,949477227
3466,0,0,1609,1,4167,1,37,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3467,1,1,1609,2,4168,6,16,1,1,20880,1,20,48,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,725905564
3468,1,1,1609,3,4169,7,14,1,2,20667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725905564
3469,0,0,1609,1,4167,1,37,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3470,2,1,1609,2,4168,6,16,1,1,20880,1,20,48,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,207200457
3471,2,1,1609,3,4169,7,14,1,2,20667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207200457
3472,0,0,1610,1,4170,1,56,1,-1,-1,0,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3473,0,0,1610,2,4171,1,56,1,-1,-1,0,24,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3474,1,1,1610,3,4172,7,15,1,1,20250,1,17,45,178,178,24,43,20,58,0,0,0,0,0,0,0,0,0,524365925
3475,0,0,1610,1,4170,1,56,1,-1,-1,0,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3476,0,0,1610,2,4171,1,56,1,-1,-1,0,24,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3477,2,1,1610,3,4172,7,15,1,1,20250,1,17,45,178,178,24,43,20,58,0,0,0,0,0,0,0,0,0,125893002
3478,0,0,1614,1,4181,1,45,1,-1,-1,0,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3479,0,0,1614,2,4182,2,46,1,-1,-1,0,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,1,28,1614,3,4183,7,13,1,1,20721,1,18,48,375,375,20,45,10,48,1,1,1,1,2,4182,2,20,45,602074846
3481,1,28,1614,4,4184,7,11,1,1,20205,1,21,54,1155,1155,20,45,10,48,0,0,0,0,0,0,0,0,0,602074846
3482,0,0,1614,1,4181,1,45,1,-1,-1,0,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3483,0,0,1614,2,4182,2,46,1,-1,-1,0,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3484,2,30,1614,3,4183,7,13,1,1,20721,1,18,48,375,375,20,45,10,48,1,1,1,2,1,4181,1,10,48,843143480
3485,2,30,1614,4,4184,7,11,1,1,20205,1,21,54,1155,1155,20,45,10,48,0,0,0,0,0,0,0,0,0,843143480
3486,0,0,1619,1,4196,1,40,1,-1,-1,0,21,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3487,1,28,1619,2,4197,7,13,1,1,20869,1,17,55,235,235,21,54,0,0,1,1,1,1,1,4196,1,21,54,877841665
3488,0,0,1619,1,4196,1,40,1,-1,-1,0,21,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3489,2,1,1619,2,4197,7,13,1,1,20869,1,17,55,235,235,21,54,0,0,0,0,0,0,0,0,0,0,0,286586961
3490,0,0,1622,1,4202,1,48,1,-1,-1,0,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3491,0,0,1622,2,4203,1,43,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3492,1,1,1622,3,4204,6,17,1,1,20839,1,19,77,457,457,0,0,14,55,0,0,0,0,0,0,0,0,0,537837378
3493,0,0,1622,4,4205,2,20,1,-1,22120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,0,0,1622,1,4202,1,48,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3495,0,0,1622,2,4203,1,43,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3496,2,1,1622,3,4204,6,17,1,1,20839,1,19,77,457,457,23,45,0,0,0,0,0,0,0,0,0,0,0,715099167
3497,0,0,1622,4,4205,2,20,1,-1,22120,0,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3498,0,0,1623,1,4206,1,45,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3499,0,0,1623,2,4207,1,55,1,-1,-1,0,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,1,1,1623,3,4208,6,18,3,1,20875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903315056
3501,1,1,1623,4,4209,7,15,1,1,20838,1,17,47,457,457,11,24,0,0,0,0,0,0,0,0,0,0,0,903315056
3502,0,0,1623,1,4206,1,45,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3503,0,0,1623,2,4207,1,55,1,-1,-1,0,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,2,1,1623,3,4208,6,18,3,1,20875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284283823
3505,2,1,1623,4,4209,7,15,1,1,20838,1,17,47,457,457,11,24,0,0,0,0,0,0,0,0,0,0,0,284283823
3506,0,0,1625,1,4212,1,35,1,-1,-1,0,25,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,0,0,1625,2,4213,1,36,1,-1,-1,0,21,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,1,28,1625,3,4214,7,13,1,1,20487,1,17,48,588,588,21,64,25,67,1,1,1,1,2,4213,1,21,64,679313810
3509,1,28,1625,4,4215,7,9,1,1,21811,1,17,46,600,600,21,64,25,67,0,0,0,0,0,0,0,0,0,679313810
3510,0,0,1625,1,4212,1,35,1,-1,-1,0,25,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3511,0,0,1625,2,4213,1,36,1,-1,-1,0,21,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,2,1,1625,3,4214,7,13,1,1,20487,1,17,48,588,588,21,64,25,67,0,0,0,0,0,0,0,0,0,155255272
3513,2,1,1625,4,4215,7,9,1,1,21811,1,17,46,600,600,21,64,25,67,0,0,0,0,0,0,0,0,0,155255272
3514,0,0,1629,1,4221,1,32,1,-1,-1,0,26,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515,0,0,1629,2,4222,4,27,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,1,29,1629,3,4223,7,5,1,1,21811,1,20,54,408,408,0,0,26,61,2,1,1,1,2,4222,4,0,0,817045296
3517,0,0,1629,1,4221,1,32,1,-1,-1,0,26,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3518,0,0,1629,2,4222,4,27,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,2,29,1629,3,4223,7,5,1,1,21811,1,20,54,408,408,0,0,26,61,2,1,1,1,2,4222,4,0,0,867992511
3520,0,0,1630,1,4224,1,37,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,1,7,1630,2,4225,6,16,1,1,21811,1,18,48,408,408,0,0,0,0,0,0,0,0,0,0,0,0,0,836521804
3522,1,7,1630,3,4226,7,14,1,1,21858,1,19,54,79,79,0,0,0,0,2,1,2,1,1,4224,1,0,0,836521804
3523,0,0,1630,1,4224,1,37,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3524,2,7,1630,2,4225,6,16,1,1,21811,1,18,48,408,408,0,0,0,0,0,0,0,0,0,0,0,0,0,847588244
3525,2,7,1630,3,4226,7,14,1,1,21858,1,19,54,79,79,0,0,0,0,2,1,2,1,1,4224,1,0,0,847588244
3526,0,0,1632,1,4230,1,45,1,-1,-1,0,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,0,0,1632,2,4231,4,48,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,1,30,1632,3,4232,7,9,1,1,21858,1,23,53,79,79,0,0,19,50,1,1,1,2,1,4230,1,19,50,645146959
3529,0,0,1632,1,4230,1,45,1,-1,-1,0,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,0,0,1632,2,4231,4,48,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,2,30,1632,3,4232,7,9,1,1,21858,1,23,53,79,79,0,0,19,50,1,1,1,2,1,4230,1,19,50,753759841
3532,0,0,1636,1,4236,2,41,1,-1,-1,0,22,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,0,0,1636,2,4237,1,39,1,-1,-1,0,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3534,1,34,1636,3,4238,7,13,1,1,21811,1,17,24,534,534,22,71,19,56,1,1,1,2,2,4237,1,19,56,800933873
3535,1,34,1636,4,4239,7,11,1,1,21858,1,19,47,63,63,22,71,19,56,0,0,0,0,0,0,0,0,0,800933873
3536,1,34,1636,5,4240,7,7,1,1,21811,1,19,47,534,534,22,71,19,56,1,1,3,2,2,4237,1,19,56,800933873
3537,1,34,1636,6,4241,8,2,3,2,21901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800933873
3538,0,0,1636,1,4236,2,41,1,-1,-1,0,22,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,0,0,1636,2,4237,1,39,1,-1,-1,0,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,2,1,1636,3,4238,7,13,1,1,21811,1,17,24,534,534,22,71,19,56,0,0,0,0,0,0,0,0,0,646830040
3541,2,1,1636,4,4239,7,11,1,1,21858,1,19,47,63,63,22,71,19,56,0,0,0,0,0,0,0,0,0,646830040
3542,2,1,1636,5,4240,7,7,1,1,21811,1,19,47,534,534,22,71,19,56,0,0,0,0,0,0,0,0,0,646830040
3543,2,1,1636,6,4241,8,2,3,2,21901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646830040
3544,0,0,1637,1,4242,1,53,1,-1,-1,0,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,0,0,1637,2,4243,1,53,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3546,0,0,1637,3,4244,4,28,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3547,1,28,1637,4,4245,7,8,1,1,21811,1,24,53,534,534,19,56,0,0,0,0,0,0,0,0,0,0,0,210299156
3548,1,28,1637,5,4246,7,6,1,1,21858,1,22,50,63,63,19,56,0,0,0,0,0,0,0,0,0,0,0,210299156
3549,1,28,1637,6,4247,7,5,1,1,21813,1,20,55,550,550,19,56,0,0,1,1,1,1,1,4242,1,19,56,210299156
3550,0,0,1637,1,4242,1,53,1,-1,-1,0,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,0,0,1637,2,4243,1,53,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3552,0,0,1637,3,4244,4,28,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,2,2,1637,4,4245,7,8,1,1,21811,1,24,53,534,534,19,56,0,0,0,0,0,0,0,0,0,0,0,30435079
3554,2,2,1637,5,4246,7,6,1,1,21858,1,22,50,63,63,19,56,0,0,0,0,0,0,0,0,0,0,0,30435079
3555,2,2,1637,6,4247,7,5,1,1,21813,1,20,55,550,550,19,56,0,0,1,1,3,1,1,4242,1,19,56,30435079
3556,0,0,1639,1,4251,1,45,1,-1,-1,0,18,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,0,0,1639,2,4252,1,55,1,-1,-1,0,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,1,1,1639,3,4253,6,18,1,1,21811,1,19,49,674,674,18,58,16,48,0,0,0,0,0,0,0,0,0,277895655
3559,1,1,1639,4,4254,7,15,1,1,21811,1,18,47,674,674,18,58,16,48,0,0,0,0,0,0,0,0,0,277895655
3560,0,0,1639,1,4251,1,45,1,-1,-1,0,18,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3561,0,0,1639,2,4252,1,55,1,-1,-1,0,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,2,1,1639,3,4253,6,18,1,1,21811,1,19,49,674,674,18,58,16,48,0,0,0,0,0,0,0,0,0,788674095
3563,2,1,1639,4,4254,7,15,1,1,21811,1,18,47,674,674,18,58,16,48,0,0,0,0,0,0,0,0,0,788674095
3564,0,0,1640,1,4255,4,43,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,0,0,1640,2,4256,2,42,1,-1,-1,0,18,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3566,1,53,1640,3,4257,7,15,2,1,21811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779396078
3567,1,53,1640,4,4258,7,11,1,1,21811,1,19,49,674,674,18,55,0,0,2,1,2,2,1,4255,4,0,0,779396078
3568,1,53,1640,5,4259,7,7,1,1,21813,1,18,48,690,690,18,55,0,0,2,1,1,2,1,4255,4,0,0,779396078
3569,0,0,1640,1,4255,4,43,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3570,0,0,1640,2,4256,2,42,1,-1,-1,0,18,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3571,2,9,1640,3,4257,7,15,2,1,21811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596752758
3572,2,9,1640,4,4258,7,11,1,1,21811,1,19,49,674,674,18,55,0,0,2,1,2,2,1,4255,4,0,0,596752758
3573,2,9,1640,5,4259,7,7,1,1,21813,1,18,48,690,690,18,55,0,0,0,0,0,0,0,0,0,0,0,596752758
3574,0,0,1641,1,4260,1,45,1,-1,-1,0,17,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3575,0,0,1641,2,4261,1,39,1,-1,-1,0,17,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3576,0,0,1641,3,4262,1,19,1,-1,25483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3577,1,1,1641,4,4263,6,16,1,1,21811,1,19,47,674,674,17,54,17,52,0,0,0,0,0,0,0,0,0,78565035
3578,1,1,1641,5,4264,7,11,1,1,21811,1,20,49,674,674,17,54,17,52,0,0,0,0,0,0,0,0,0,78565035
3579,1,1,1641,6,4265,8,5,1,1,21856,1,24,61,320,320,17,54,17,52,0,0,0,0,0,0,0,0,0,78565035
3580,0,0,1641,1,4260,1,45,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,0,0,1641,2,4261,1,39,1,-1,-1,0,17,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,0,0,1641,3,4262,1,19,1,-1,25483,0,78,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,2,3,1641,4,4263,6,16,1,1,21811,1,19,47,674,674,17,54,78,82,0,0,0,0,0,0,0,0,0,718013147
3584,2,3,1641,5,4264,7,11,1,1,21811,1,20,49,674,674,17,54,78,82,0,0,0,0,0,0,0,0,0,718013147
3585,2,3,1641,6,4265,8,5,1,1,21856,1,24,61,320,320,17,54,78,82,2,1,3,1,2,4261,1,17,54,718013147
3586,0,0,1642,1,4266,1,43,1,-1,-1,0,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,0,0,1642,2,4267,1,47,1,-1,-1,0,43,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,1,2,1642,3,4268,7,14,1,1,21858,1,19,52,320,320,23,55,43,85,0,0,0,0,0,0,0,0,0,279350246
3589,1,2,1642,4,4269,7,11,1,1,23535,1,21,50,1124,1135,23,55,43,85,0,0,0,0,0,0,0,0,0,279350246
3590,1,2,1642,5,4270,7,9,1,1,21813,1,24,53,690,690,23,55,43,85,1,1,3,1,1,4266,1,23,55,279350246
3591,0,0,1642,1,4266,1,43,1,-1,-1,0,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,0,0,1642,2,4267,1,47,1,-1,-1,0,43,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,2,1,1642,3,4268,7,14,1,1,21858,1,19,52,320,320,23,55,43,85,0,0,0,0,0,0,0,0,0,562369673
3594,2,1,1642,4,4269,7,11,1,1,23535,1,21,50,1124,1135,23,55,43,85,0,0,0,0,0,0,0,0,0,562369673
3595,2,1,1642,5,4270,7,9,1,1,21813,1,24,53,690,690,23,55,43,85,0,0,0,0,0,0,0,0,0,562369673
3596,0,0,1645,1,4273,1,39,1,-1,-1,0,44,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,0,0,1645,2,4274,1,19,1,-1,-1,0,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,1,1,1645,3,4275,6,16,1,1,21811,1,17,50,751,751,44,54,20,57,0,0,0,0,0,0,0,0,0,557653456
3599,0,0,1645,1,4273,1,39,1,-1,-1,0,44,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,0,0,1645,2,4274,1,19,1,-1,-1,0,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,2,1,1645,3,4275,6,16,1,1,21811,1,17,50,751,751,44,54,20,57,0,0,0,0,0,0,0,0,0,756028242
3602,0,0,1649,1,4284,1,39,1,-1,-1,0,17,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3603,0,0,1649,2,4285,1,19,1,-1,-1,0,30,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,1,28,1649,3,4286,6,16,1,1,25072,1,16,51,741,691,17,61,30,64,1,1,1,1,1,4284,1,17,61,920452668
3605,0,0,1649,1,4284,1,39,1,-1,-1,0,17,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,0,0,1649,2,4285,1,19,1,-1,-1,0,30,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,2,1,1649,3,4286,6,16,1,1,25072,1,16,51,741,691,17,61,30,64,0,0,0,0,0,0,0,0,0,941966255
3608,0,0,1654,1,4295,1,44,1,-1,-1,0,39,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,0,0,1654,2,4296,4,42,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3610,0,0,1654,3,4297,1,20,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,0,0,1654,4,4298,1,18,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,1,1,1654,5,4299,7,14,1,1,25072,1,17,52,628,579,0,0,39,79,0,0,0,0,0,0,0,0,0,41187551
3613,1,1,1654,6,4300,7,12,1,1,25235,1,18,58,628,579,0,0,39,79,0,0,0,0,0,0,0,0,0,41187551
3614,0,0,1654,1,4295,1,44,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,0,0,1654,2,4296,4,42,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3616,0,0,1654,3,4297,1,20,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,0,0,1654,4,4298,1,18,1,-1,-1,0,28,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,2,1,1654,5,4299,7,14,1,1,25072,1,17,52,628,579,0,0,28,66,0,0,0,0,0,0,0,0,0,77219206
3619,2,1,1654,6,4300,7,12,1,1,25235,1,18,58,628,579,0,0,28,66,0,0,0,0,0,0,0,0,0,77219206
3620,0,0,1655,1,4301,1,47,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,0,0,1655,2,4302,4,52,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,0,0,1655,3,4303,4,23,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,0,0,1655,4,4304,4,19,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,1,29,1655,5,4305,8,5,1,1,23643,1,16,47,710,710,0,0,0,0,2,1,1,1,1,4301,1,0,0,154730026
3625,1,29,1655,6,4306,8,0,3,2,24640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154730026
3626,0,0,1655,1,4301,1,47,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,0,0,1655,2,4302,4,52,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,0,0,1655,3,4303,4,23,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3629,0,0,1655,4,4304,4,19,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,2,29,1655,5,4305,8,5,1,1,23643,1,16,47,710,710,0,0,0,0,2,1,1,1,4,4304,4,0,0,541033086
3631,2,29,1655,6,4306,8,0,3,2,24640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541033086
3632,0,0,1662,1,4321,1,35,1,-1,-1,0,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3633,1,1,1662,2,4322,7,13,1,1,25235,1,16,47,645,595,24,60,0,0,0,0,0,0,0,0,0,0,0,807419699
3634,1,1,1662,3,4323,7,10,2,1,26241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807419699
3635,1,1,1662,4,4324,8,4,2,1,22458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807419699
3636,0,0,1662,1,4321,1,35,1,-1,-1,0,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3637,2,1,1662,2,4322,7,13,1,1,25235,1,16,47,645,595,24,60,0,0,0,0,0,0,0,0,0,0,0,717536296
3638,2,1,1662,3,4323,7,10,2,1,26241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717536296
3639,2,1,1662,4,4324,8,4,2,1,22458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717536296
3640,0,0,1667,1,4333,4,47,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
