uniqueid,jointTripNum,hhid,pnum,userClass,tourNum,tourSubTourNum,personTripNum,tourTripNum,mainTourTripNum,subTourTripNum,jointTourNum,jointTripRole,direction,obBundleNum,ibBundleNum,escortingRole,jointSpecEvtTour,party,origTaz,origMaz,destTaz,destMaz,origPurp,destPurp,mode,prelimDepartInterval,finalDepartMinute,tripDistance,prelimArriveInterval,finalArriveMinute,activityMinutesAtDest,pnrParkTaz,pnrParkMaz, vot
9,0,1890,1,3,4,0,9,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",369,25911,174,25163,0,73,1,62,924.2421599209711,10.56,63,941.60,14.98,0,0,17.28246962154423
10,0,1890,1,3,4,0,10,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",174,25163,68,25245,73,9,1,64,954.8421355069086,0.62,64,956.48,6.34,0,0,17.28246962154423
11,0,1890,1,3,4,0,11,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",68,25245,67,24954,9,9,1,64,961.0821257412836,1.16,65,963.12,7.02,0,0,17.28246962154423
12,0,1890,1,3,4,0,12,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",67,24954,348,26285,9,8,1,65,968.4021330655023,12.01,67,987.81,11.35,0,0,17.28246962154423
13,0,1890,1,3,4,0,13,5,5,0,0,0,2,0,0,0,0,"[ 1 ]",348,26285,369,25911,8,0,1,67,997.4221525967523,13.41,69,1019.14,412.60,0,0,17.28246962154423
14,0,1890,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",369,25911,67,25058,0,72,1,28,414.242159920971,10.95,29,432.08,220.62,0,0,11.902393391309
15,0,1890,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",67,25058,66,25124,72,9,1,44,650.9621306240961,0.48,44,652.35,6.31,0,0,11.902393391309
16,0,1890,2,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",66,25124,369,25911,9,0,1,44,656.9221525967523,11.16,46,675.48,100.50,0,0,11.902393391309
17,5,1890,2,3,2,0,4,1,1,0,2,1,1,0,0,0,0,"[ 2,1 ]",369,25911,369,25909,0,9,2,52,774.2421599209711,0.73,52,774.74,24.78,0,0,11.902393391309
18,6,1890,2,3,2,0,5,2,2,0,2,1,2,0,0,0,0,"[ 2,1 ]",369,25909,369,25911,9,0,2,54,797.7821379483148,0.73,54,798.74,52.24,0,0,11.902393391309
19,0,1890,2,3,3,0,6,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",369,25911,29,23126,0,8,4,57,849.2421599209711,17.86,59,883.58,184.56,0,0,11.902393391309
20,0,1890,2,3,3,0,7,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",29,23126,369,25911,8,0,4,71,1066.4021941006586,16.42,74,1103.15,328.59,0,0,11.902393391309
21,1,1890,3,3,1,0,1,1,1,0,1,2,1,0,0,0,0,"[ 1,3 ]",369,25911,86,24701,0,6,4,41,609.2421599209711,8.60,42,626.74,54.90,0,0,44.58456800842564
22,2,1890,3,3,1,0,2,2,2,0,1,2,2,0,0,0,0,"[ 1,3 ]",86,24701,87,25062,6,9,4,46,679.9021941006586,1.46,46,681.74,7.82,0,0,44.58456800842564
23,3,1890,3,3,1,0,3,3,3,0,1,2,2,0,0,0,0,"[ 1,3 ]",87,25062,66,25124,9,5,4,46,687.8221770108148,4.55,47,695.74,7.92,0,0,44.58456800842564
24,4,1890,3,3,1,0,4,4,4,0,1,2,2,0,0,0,0,"[ 1,3 ]",66,25124,369,25911,5,0,4,47,701.9221525967523,11.16,49,719.74,712.00,0,0,44.58456800842564
1,0,1891,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",369,25911,480,480,0,1,1,23,344.8577410948251,2.55,23,349.09,318.13,0,0,15.10862112293212
2,0,1891,1,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",480,480,369,25911,1,0,1,44,659.8577410948251,2.55,44,664.09,108.13,0,0,15.10862112293212
3,0,1891,1,3,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",369,25911,18,22250,0,5,1,51,764.8577410948251,19.99,54,803.92,95.40,0,0,13.17226690121858
4,0,1891,1,3,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",18,22250,92,23753,5,61,1,59,891.9577777159188,4.58,60,904.74,8.74,0,0,13.17226690121858
5,0,1891,1,3,2,0,5,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",92,23753,99,23363,61,62,1,60,906.1177508604501,1.91,61,910.74,11.56,0,0,13.17226690121858
6,0,1891,1,3,2,0,6,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",99,23363,369,25911,62,0,1,61,914.9377581846688,12.46,63,937.47,59.75,0,0,13.17226690121858
7,0,1891,1,3,3,0,7,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",369,25911,67,25061,0,9,1,66,989.8577410948251,10.95,67,1007.70,97.62,0,0,13.17226690121858
8,0,1891,1,3,3,0,8,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",67,25061,369,25911,9,0,1,73,1097.9577166807626,10.95,75,1115.99,321.37,0,0,13.17226690121858
9,0,1891,3,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",369,25911,481,481,0,1,1,33,494.8577410948251,1.91,33,498.00,349.22,0,0,15.834618982440276
10,0,1891,3,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",481,481,369,25911,1,0,1,56,839.8577410948251,1.91,56,843.00,64.22,0,0,15.834618982440276
11,0,1891,3,3,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",369,25911,394,22044,0,61,1,60,899.8577410948251,15.89,62,928.35,136.09,0,0,14.199497704192138
12,0,1891,3,3,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",394,22044,369,25911,61,0,1,70,1057.07771179795,16.39,73,1086.46,350.90,0,0,14.199497704192138
1,0,1892,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",370,25884,145,22113,0,1,1,44,649.565748248571,21.74,47,686.26,125.38,0,0,6.993127978556068
2,0,1892,1,1,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",145,22113,370,25884,1,0,1,55,814.565748248571,21.74,58,850.73,576.34,0,0,6.993127978556068
3,0,1892,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",370,25884,384,23100,0,3,17,17,244.565748248571,19.53,20,263.81,427.83,0,0,1.6223427663747658
4,0,1892,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",384,23100,46,25128,3,62,17,47,694.565748248571,6.56,48,708.45,1.31,0,0,1.6223427663747658
5,0,1892,2,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",46,25128,370,25884,62,0,17,48,712.6857433657585,10.62,50,729.99,697.08,0,0,1.6223427663747658
1,0,1893,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",370,25884,6,23765,0,1,4,18,264.71800598041943,14.54,20,280.14,331.80,0,0,19.919609726422113
2,0,1893,1,3,1,1,2,1,0,1,0,0,1,0,0,0,0,"[ 1 ]",6,23765,57,24753,1,61,4,41,609.7180059804194,1.50,41,613.99,-7.67,0,0,21.619094322400393
3,0,1893,1,3,1,1,3,2,0,2,0,0,2,0,0,0,0,"[ 1 ]",57,24753,6,23765,61,1,4,41,604.0980108632319,1.56,41,608.56,138.38,0,0,21.619094322400393
4,0,1893,1,2,1,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",6,23765,370,25884,1,0,4,50,744.7180059804194,14.47,52,770.56,661.66,0,0,19.919609726422113
5,0,1893,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",370,25884,66,25099,0,71,1,21,309.71800598041943,12.26,23,319.90,47.12,0,0,12.511868931693643
6,0,1893,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",66,25099,67,25058,71,9,1,25,364.7980230702632,0.42,25,365.79,7.07,0,0,12.511868931693643
7,0,1893,2,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",67,25058,370,25884,9,0,1,25,370.6380194081538,12.04,27,390.70,26.24,0,0,12.511868931693643
8,0,1893,2,2,2,0,4,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",370,25884,481,481,0,1,1,28,414.71800598041943,2.90,28,419.17,402.77,0,0,14.152519394852211
9,0,1893,2,2,2,0,5,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",481,481,370,25884,1,0,1,55,819.7180059804194,2.90,55,824.17,12.77,0,0,14.152519394852211
10,0,1893,2,3,3,0,6,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",370,25884,367,25773,0,8,1,56,834.7180059804194,2.26,56,838.26,244.16,0,0,12.511868931693643
11,0,1893,2,3,3,0,7,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",367,25773,370,25884,8,0,1,72,1080.1979864491695,2.26,73,1083.74,348.48,0,0,12.511868931693643
1,0,1894,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",370,25908,370,25908,0,1,1,29,433.1381338610148,0.55,29,434.13,109.65,0,0,7.9811701486215805
2,0,1894,1,3,1,1,2,1,0,1,0,0,1,0,0,0,0,"[ 1 ]",370,25908,67,25061,1,72,4,36,538.1381338610148,12.04,38,558.00,79.20,0,0,4.988356979528158
3,0,1894,1,3,1,1,3,2,0,2,0,0,2,0,0,0,0,"[ 1 ]",67,25061,370,25908,72,1,4,42,631.5581167711711,12.04,44,651.62,267.16,0,0,4.988356979528158
4,0,1894,1,2,1,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",370,25908,370,25908,1,0,1,61,913.1381338610148,0.55,61,914.13,521.51,0,0,7.9811701486215805
5,0,1894,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",370,25908,319,26126,0,1,1,16,238.13813386101478,17.12,18,260.16,568.62,0,0,7.323206558498598
6,0,1894,2,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",319,26126,61,24818,1,61,1,55,823.1381338610148,13.83,57,842.64,18.80,0,0,7.323206558498598
7,0,1894,2,2,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",61,24818,370,25908,61,0,1,57,855.7981070055461,12.85,59,877.52,558.12,0,0,7.323206558498598
8,0,1894,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",370,25908,92,23753,0,61,1,22,328.1381338610148,13.97,24,343.67,181.85,0,0,4.796560879031727
9,0,1894,3,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",92,23753,29,23126,61,8,1,35,519.8781240953898,3.74,35,531.22,6.78,0,0,4.796560879031727
10,0,1894,3,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 3 ]",29,23126,370,25908,8,0,1,36,532.3581045641398,15.39,38,557.93,877.71,0,0,4.796560879031727
11,0,1894,4,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 4 ]",370,25908,174,25163,0,5,1,38,568.1381338610148,11.65,40,587.52,17.50,0,0,9.254746798760713
12,0,1894,4,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 4 ]",174,25163,92,23756,5,61,1,40,599.3781240953898,2.91,40,606.34,9.50,0,0,9.254746798760713
13,0,1894,4,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 4 ]",92,23756,370,25908,61,0,1,41,610.1981314196086,13.97,43,634.76,800.88,0,0,9.254746798760713
1,0,1895,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",371,25980,100,22658,0,1,1,18,267.7692676888312,15.79,20,284.97,558.07,0,0,5.210648779636329
2,0,1895,1,1,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",100,22658,174,25163,1,5,1,56,837.7692676888312,4.18,57,851.17,5.23,0,0,5.210648779636329
3,0,1895,1,1,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",174,25163,174,25163,5,61,1,57,851.1292530403937,0.19,57,851.62,10.16,0,0,5.210648779636329
4,0,1895,1,1,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",174,25163,371,25980,61,0,1,57,856.5092579232062,11.56,59,875.67,559.60,0,0,5.210648779636329
1,0,1896,4,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 4 ]",372,26277,43,24547,0,1,2,14,204.7604908974212,16.62,16,226.87,580.15,0,0,7.477626670628451
2,0,1896,4,1,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 4 ]",43,24547,372,26277,1,0,2,54,804.7604908974212,16.62,56,830.98,601.28,0,0,7.477626670628451
1,0,1897,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",372,26277,184,23343,0,1,1,17,252.83104345681744,19.45,20,274.58,598.58,0,0,7.12126022436316
2,0,1897,2,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",184,23343,174,25163,1,5,1,58,867.8310434568175,3.27,58,875.88,8.82,0,0,7.12126022436316
3,0,1897,2,2,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",174,25163,372,26277,5,0,1,59,879.3710214841612,11.98,60,898.15,537.18,0,0,7.12126022436316
1,0,1898,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",372,26423,392,25443,0,8,1,18,260.85023679204306,11.20,19,277.09,368.09,0,0,8.266115608047723
2,0,1898,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",392,25443,67,25061,8,9,1,44,646.8302172607931,3.19,44,653.28,3.28,0,0,8.266115608047723
3,0,1898,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",67,25061,67,25061,9,72,1,44,658.2102221436056,0.32,45,659.12,3.08,0,0,8.266115608047723
4,0,1898,1,3,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",67,25061,372,26423,72,0,1,45,663.8502367920431,13.50,47,690.16,109.04,0,0,8.266115608047723
5,1,1898,1,3,2,0,5,1,1,0,1,1,1,0,0,0,0,"[ 1,2 ]",372,26423,18,22250,0,6,2,54,800.8502367920431,20.07,57,835.35,3.25,0,0,8.266115608047723
6,2,1898,1,3,2,0,6,2,2,0,1,1,2,0,0,0,0,"[ 1,2 ]",18,22250,67,24955,6,7,2,57,840.2502612061056,6.80,58,856.35,0.85,0,0,8.266115608047723
7,3,1898,1,3,2,0,7,3,3,0,1,1,2,0,0,0,0,"[ 1,2 ]",67,24955,372,26423,7,0,2,58,858.8502367920431,13.50,60,884.35,49.85,0,0,8.266115608047723
8,0,1898,1,3,3,0,8,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",372,26423,18,22250,0,5,1,63,935.8502367920431,20.07,66,970.42,-11.76,0,0,8.266115608047723
9,0,1898,1,3,3,0,9,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",18,22250,18,22250,5,61,1,65,960.3101977295431,0.20,65,960.81,3.25,0,0,8.266115608047723
10,0,1898,1,3,3,0,10,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",18,22250,372,26423,61,0,1,65,965.7102221436056,20.07,68,999.90,428.45,0,0,8.266115608047723
11,0,1898,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",372,26423,358,26241,0,3,4,17,245.8502367920431,7.94,18,257.13,452.07,0,0,4.723777481356618
12,0,1898,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",358,26241,372,26423,3,0,4,48,710.8502367920431,7.94,49,722.96,76.24,0,0,4.723777481356618
13,1,1898,2,3,2,0,3,1,1,0,1,2,1,0,0,0,0,"[ 1,2 ]",372,26423,18,22250,0,6,4,54,800.8502367920431,20.07,57,835.35,3.25,0,0,4.723777481356618
14,2,1898,2,3,2,0,4,2,2,0,1,2,2,0,0,0,0,"[ 1,2 ]",18,22250,67,24955,6,7,4,57,840.2502612061056,6.80,58,856.35,0.85,0,0,4.723777481356618
15,3,1898,2,3,2,0,5,3,3,0,1,2,2,0,0,0,0,"[ 1,2 ]",67,24955,372,26423,7,0,4,58,858.8502367920431,13.50,60,884.35,544.00,0,0,4.723777481356618
1,1,1899,1,2,1,0,1,1,1,0,0,0,1,1,0,1,0,"[ 1,3 ]",379,21622,174,25163,0,412,2,20,297.3040757507565,10.20,21,315.44,12.06,0,0,16.145163638473235
2,0,1899,1,2,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 1 ]",174,25163,18,22250,412,8,1,22,322.7040696472409,8.54,23,336.46,13.12,0,0,16.145163638473235
3,0,1899,1,2,1,0,3,3,3,0,0,0,1,0,0,0,0,"[ 1 ]",18,22250,199,22119,8,1,1,23,344.78408673708464,0.55,23,346.31,225.79,0,0,16.145163638473235
4,0,1899,1,3,1,1,4,1,0,1,0,0,1,0,0,0,0,"[ 1 ]",199,22119,145,22113,1,72,1,38,567.3040757507565,1.13,38,569.84,27.50,0,0,14.880040956731914
5,0,1899,1,3,1,1,5,2,0,2,0,0,2,0,0,0,0,"[ 1 ]",145,22113,199,22119,72,1,1,40,592.5440659851315,1.13,40,595.08,292.02,0,0,14.880040956731914
6,0,1899,1,2,1,0,6,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",199,22119,194,22474,1,73,1,59,882.3040757507565,2.98,59,887.79,10.27,0,0,16.145163638473235
7,0,1899,1,2,1,0,7,5,5,0,0,0,2,0,0,0,0,"[ 1 ]",194,22474,18,22250,73,9,1,60,893.2640977234128,1.31,60,895.86,9.82,0,0,16.145163638473235
8,0,1899,1,2,1,0,8,6,6,0,0,0,2,0,0,0,0,"[ 1 ]",18,22250,379,21622,9,0,1,60,900.8840928406003,2.98,61,906.20,528.60,0,0,16.145163638473235
9,1,1899,3,3,1,0,1,1,1,0,0,0,1,1,0,2,0,"[ 1,3 ]",379,21622,174,25163,0,3,4,20,297.3040757507565,10.20,21,315.44,436.66,0,0,16.642449839492592
10,0,1899,3,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",174,25163,379,21622,3,0,4,50,747.3040757507565,12.22,52,767.78,667.02,0,0,16.642449839492592
1,0,1900,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",379,21622,380,21878,0,1,1,20,296.22106042819354,1.30,20,298.80,226.14,0,0,10.939453292977817
2,0,1900,1,3,1,1,2,1,0,1,0,0,1,0,0,0,0,"[ 1 ]",380,21878,379,21632,1,9,1,35,521.2210604281936,1.30,35,523.78,11.06,0,0,10.14260627621137
3,0,1900,1,3,1,1,3,2,0,2,0,0,2,0,0,0,0,"[ 1 ]",379,21632,380,21878,9,1,1,36,531.1210848422561,1.30,36,533.68,295.64,0,0,10.14260627621137
4,0,1900,1,2,1,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",380,21878,64,25485,1,15,1,55,825.6010653110061,10.31,57,845.15,9.79,0,0,10.939453292977817
5,0,1900,1,2,1,0,5,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",64,25485,379,21622,15,0,1,57,851.2210604281936,13.26,59,873.54,71.40,0,0,10.939453292977817
6,1,1900,1,3,2,0,6,1,1,0,1,1,1,0,0,0,0,"[ 1,2 ]",379,21622,151,21930,0,9,2,63,941.2210604281936,2.96,63,945.72,78.30,0,0,10.14260627621137
7,2,1900,1,3,2,0,7,2,2,0,1,1,2,0,0,0,0,"[ 1,2 ]",151,21930,379,21622,9,0,2,68,1020.3010775180373,2.96,69,1025.72,408.00,0,0,10.14260627621137
8,0,1900,2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",379,21622,123,21974,0,1,1,18,266.22106042819354,8.18,19,279.84,245.10,0,0,5.688330579088031
9,0,1900,2,1,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",123,21974,379,21622,1,0,1,35,521.2210604281936,8.18,36,536.12,228.82,0,0,5.688330579088031
10,0,1900,2,3,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",379,21622,200,22386,0,9,1,51,761.2210604281936,2.97,51,766.52,47.48,0,0,3.562314798701157
11,0,1900,2,3,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",200,22386,379,21622,9,0,1,54,810.2810579867873,2.97,55,815.58,129.36,0,0,3.562314798701157
12,1,1900,2,3,3,0,5,1,1,0,1,2,1,0,0,0,0,"[ 1,2 ]",379,21622,151,21930,0,9,4,63,941.2210604281936,2.96,63,945.72,78.30,0,0,3.562314798701157
13,2,1900,2,3,3,0,6,2,2,0,1,2,2,0,0,0,0,"[ 1,2 ]",151,21930,379,21622,9,0,4,68,1020.3010775180373,2.96,69,1025.72,408.00,0,0,3.562314798701157
1,0,1901,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",379,21622,134,23208,0,1,1,20,298.21805395359405,7.34,21,308.06,565.88,0,0,10.255826225647427
2,0,1901,1,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",134,23208,379,21622,1,0,1,58,868.2180539535941,6.68,59,883.16,50.78,0,0,10.255826225647427
3,0,1901,1,3,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",379,21622,134,23283,0,62,1,62,928.2180539535941,7.34,63,945.97,14.61,0,0,8.461175548454245
4,0,1901,1,3,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",134,23283,379,21622,62,0,1,64,954.8580686020316,6.68,65,969.80,465.92,0,0,8.461175548454245
5,0,1901,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",379,21622,166,24546,0,1,1,14,208.21805395359408,7.69,15,220.96,592.98,0,0,9.254275278535589
6,0,1901,2,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",166,24546,379,21622,1,0,1,54,808.2180539535941,7.73,55,824.85,610.87,0,0,9.254275278535589
7,0,1901,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",379,21622,200,22290,0,72,4,38,568.2180539535941,2.97,38,573.58,4.42,0,0,13.151026248067716
8,0,1901,3,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",200,22290,379,21622,72,0,4,38,572.2780515121879,2.97,39,577.58,858.14,0,0,13.151026248067716
9,0,1901,4,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 4 ]",379,21622,156,21770,0,3,4,21,313.21805395359405,1.31,21,316.15,452.79,0,0,13.280226531938235
10,0,1901,4,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 4 ]",156,21770,379,21622,3,0,4,51,763.2180539535941,1.31,51,766.12,669.60,0,0,13.280226531938235
1,0,1902,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",379,21622,106,22352,0,61,2,37,546.8554203892525,14.29,39,571.65,179.39,0,0,14.225106712335718
2,0,1902,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",106,22352,101,22333,61,72,2,51,751.675366678315,2.54,51,756.44,4.68,0,0,14.225106712335718
3,0,1902,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",101,22333,134,23208,72,8,2,51,761.7553837681587,3.57,52,768.74,4.52,0,0,14.225106712335718
4,0,1902,1,3,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",134,23208,145,22113,8,73,2,52,773.8953984165962,3.45,53,781.37,3.79,0,0,14.225106712335718
5,0,1902,1,3,1,0,5,5,5,0,0,0,2,0,0,0,0,"[ 1 ]",145,22113,120,22094,73,9,2,53,785.7954228306587,4.06,53,792.44,5.84,0,0,14.225106712335718
6,0,1902,1,3,1,0,6,6,6,0,0,0,2,0,0,0,0,"[ 1 ]",120,22094,379,21622,9,0,2,54,798.9154179478462,6.47,55,810.47,618.89,0,0,14.225106712335718
7,0,1902,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",379,21622,110,23526,0,1,1,13,186.85542038925243,7.41,14,198.71,197.51,0,0,11.039347250059924
8,0,1902,2,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",110,23526,379,21647,1,42,1,27,396.85542038925246,7.58,28,415.45,0.93,0,0,11.039347250059924
9,0,1902,2,2,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",379,21647,379,21622,42,0,2,28,417.01542405136183,0.50,28,418.15,1011.21,0,0,11.039347250059924
10,0,1902,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",379,21622,203,22028,0,42,2,20,291.85542038925246,3.76,21,297.90,5.84,0,0,3.6659787210132624
11,0,1902,3,3,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 3 ]",203,22028,145,22113,42,9,1,21,304.37540940292433,2.08,21,307.56,5.16,0,0,3.6659787210132624
12,0,1902,3,3,1,0,3,3,3,0,0,0,1,0,0,0,0,"[ 3 ]",145,22113,199,22121,9,2,1,21,313.35542038925246,1.13,22,316.04,395.18,0,0,3.6659787210132624
13,0,1902,3,3,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 3 ]",199,22121,200,22361,2,72,1,48,711.8554203892525,0.46,48,713.16,3.98,0,0,3.6659787210132624
14,0,1902,3,3,1,0,5,5,5,0,0,0,2,0,0,0,0,"[ 3 ]",200,22361,379,21622,72,0,1,48,717.7754032994087,2.97,49,723.08,706.28,0,0,3.6659787210132624
15,0,1902,4,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 4 ]",379,21622,154,21811,0,3,4,17,246.85542038925243,2.67,17,251.10,475.12,0,0,84.46132500221418
16,0,1902,4,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 4 ]",154,21811,379,21622,3,0,4,49,726.8554203892525,2.67,49,732.59,696.77,0,0,84.46132500221418
1,0,1903,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",379,21622,394,22044,0,8,4,36,527.6961009052288,6.44,37,538.81,213.61,0,0,6.1698727344188
2,0,1903,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",394,22044,18,22250,8,73,4,51,757.2160594013226,4.76,52,764.62,2.32,0,0,6.1698727344188
3,0,1903,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",18,22250,379,21622,73,0,4,52,771.7360789325726,2.98,53,777.06,648.14,0,0,6.1698727344188
4,0,1903,4,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 4 ]",379,21622,154,21811,0,3,1,18,257.69610090522883,2.67,18,261.94,425.96,0,0,13.36603260511633
5,0,1903,4,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 4 ]",154,21811,379,21622,3,0,1,47,692.6961009052288,2.67,47,698.43,726.77,0,0,13.36603260511633
1,0,1904,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",379,21622,134,23283,0,62,2,27,396.3176683623634,7.34,28,414.07,277.71,0,0,7.509933799055991
2,0,1904,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",134,23283,379,21622,62,0,2,47,692.9576830108009,6.68,48,707.73,62.41,0,0,7.509933799055991
3,0,1904,1,3,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",379,21622,163,23403,0,9,2,52,771.3176683623634,5.34,53,783.46,131.34,0,0,7.509933799055991
4,0,1904,1,3,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",163,23403,18,22384,9,61,2,62,915.9776415068947,2.19,62,921.45,2.73,0,0,7.509933799055991
5,0,1904,1,3,2,0,5,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",18,22384,379,21622,61,0,2,62,925.3576463897072,2.98,63,930.68,49.46,0,0,7.509933799055991
