hhid,pnum,tourNum,numTourTrips,numSubTours,jointTourNum,fullyJointTourRole,obBundleNum,ibBundleNum,obEscorRole,ibEscorRole,jointSpecEvtTour,origTaz,origMaz,primaryDestTaz,primaryDestMaz,tourPurpose,tourMode,prelimDepartInterval,finalDepartMinute,finalDepartBinTOdModel,prelimArriveInterval,finalArriveMinute,finalArriveBinTodModel,totalObStops,obSchEscStops,totalIbStops,ibSchEscStops,linkedSpecEv,obStopSeq,ibStopSeq
371,4,1,2,0,0,0,1,0,2,0,0,78,24140,67,25061,3,4,18,270.0,47,47,692,0,0,0,0,0,0,"[0-3]","[3-0]"
372,1,1,4,0,0,0,0,0,0,0,0,78,24215,18,22250,5,1,35,517.0,42,42,617,0,0,0,2,0,0,"[0-5]","[5-9-62-0]"
372,2,1,2,0,0,0,0,0,0,0,0,78,24215,106,22352,5,4,26,382.0,34,34,497,0,0,0,0,0,0,"[0-5]","[5-0]"
372,2,2,3,0,0,0,0,0,0,0,0,78,24215,145,22113,5,4,45,667.0,47,47,692,0,0,0,1,0,0,"[0-5]","[5-8-0]"
373,1,1,6,0,0,0,1,1,1,1,0,78,24215,108,23386,1,3,17,251.0,46,50,748,0,2,2,2,1,0,"[0-412-412-1]","[1-15-412-0]"
373,2,1,3,0,0,0,1,0,2,0,0,78,24215,53,24076,3,4,17,251.0,66,66,988,0,1,1,0,0,0,"[0-412-3]","[3-0]"
373,3,1,3,0,0,0,0,1,0,2,0,78,24215,393,22335,3,4,22,326.0,50,50,748,0,1,0,0,0,0,"[0-62-3]","[3-0]"
373,4,1,3,0,0,0,1,0,2,0,0,78,24215,56,24451,3,4,17,251.0,48,49,724,0,0,0,1,0,0,"[0-3]","[3-8-0]"
374,1,1,3,0,0,0,0,0,0,0,0,78,24215,111,23210,42,4,34,503.0,37,37,543,0,0,0,1,0,0,"[0-42]","[42-62-0]"
374,2,1,3,0,0,0,0,0,0,0,0,78,24215,174,25163,61,1,44,653.0,45,45,663,0,0,0,1,0,0,"[0-61]","[61-61-0]"
374,3,1,3,0,0,0,0,0,0,0,0,78,24215,53,24076,3,4,22,323.0,52,53,781,0,0,0,1,0,0,"[0-3]","[3-9-0]"
374,4,1,4,0,0,0,0,0,0,0,0,78,24215,56,24451,3,17,23,338.0,51,52,777,0,1,0,1,0,0,"[0-62-3]","[3-9-0]"
376,1,1,3,1,0,0,0,0,0,0,0,78,24216,165,23026,1,3,13,193.0,18,19,279,0,0,0,1,0,0,"[0-1]","[1-15-0]"
376,1,2,2,0,0,0,0,0,0,0,0,78,24216,165,23026,1,3,20,298.0,58,59,877,0,0,0,0,0,0,"[0-1]","[1-0]"
376,2,1,4,0,0,0,0,0,0,0,0,78,24216,137,22937,9,1,57,853.0,66,66,983,0,0,0,2,0,0,"[0-9]","[9-72-8-0]"
379,1,1,5,0,0,0,1,0,1,0,0,78,24221,56,24451,411,2,22,316.0,22,24,355,0,0,0,3,0,0,"[0-411]","[411-61-5-42-0]"
379,1,2,4,0,0,0,0,1,0,1,0,78,24221,109,23712,411,3,46,676.0,50,48,714,0,0,0,2,1,0,"[0-411]","[411-411-42-0]"
379,3,1,4,0,0,0,0,1,0,2,0,78,24221,109,23712,3,4,20,286.0,48,48,714,0,0,0,2,1,0,"[0-3]","[3-411-42-0]"
379,4,1,3,0,0,0,1,1,2,2,0,78,24221,56,24451,3,4,22,316.0,52,48,714,0,0,0,1,0,0,"[0-3]","[2-42-0]"
381,2,1,2,0,0,0,0,0,0,0,0,78,24242,392,25443,8,4,54,800.0,63,62,929,0,0,0,0,0,0,"[0-8]","[8-0]"
382,1,1,2,0,0,0,0,0,0,0,0,78,24251,61,24818,61,1,30,449.0,32,32,473,0,0,0,0,0,0,"[0-61]","[61-0]"
382,1,2,3,0,0,0,0,0,0,0,0,78,24251,115,22553,9,1,33,494.0,36,36,533,0,0,0,1,0,0,"[0-9]","[9-8-0]"
382,1,3,3,0,1,2,0,0,0,0,0,78,24251,134,23283,6,4,37,554.0,40,40,593,0,0,0,1,0,0,"[0-6]","[6-5-0]"
382,1,4,2,0,0,0,0,0,0,0,0,78,24251,135,23718,72,1,42,629.0,45,45,668,0,0,0,0,0,0,"[0-72]","[72-0]"
382,2,1,3,0,1,1,0,0,0,0,0,78,24251,134,23283,6,3,37,554.0,40,40,593,0,0,0,1,0,0,"[0-6]","[6-5-0]"
384,1,1,2,0,0,0,0,0,0,0,0,78,24282,92,23756,61,1,26,377.0,34,33,491,0,0,0,0,0,0,"[0-61]","[61-0]"
384,2,1,2,0,0,0,0,0,0,0,0,78,24282,92,23756,61,1,28,407.0,37,36,536,0,0,0,0,0,0,"[0-61]","[61-0]"
384,2,2,2,0,0,0,0,0,0,0,0,78,24282,57,24712,62,1,43,632.0,45,44,656,0,0,0,0,0,0,"[0-62]","[62-0]"
386,1,1,4,0,0,0,0,0,0,0,0,78,24342,67,25058,9,5,36,529.0,44,43,643,0,0,0,2,0,0,"[0-9]","[9-72-8-0]"
386,1,2,3,0,1,1,0,0,0,0,0,78,24342,139,22876,9,2,51,754.0,60,59,883,0,0,0,1,0,0,"[0-9]","[9-5-0]"
386,2,1,3,0,0,0,0,0,0,0,0,78,24342,184,23343,1,1,19,274.0,56,57,844,0,0,0,1,0,0,"[0-1]","[1-8-0]"
386,4,1,2,0,0,0,0,0,0,0,0,78,24342,358,26241,3,4,17,244.0,47,49,722,0,0,0,0,0,0,"[0-3]","[3-0]"
386,4,2,3,0,1,2,0,0,0,0,0,78,24342,139,22876,9,4,51,754.0,60,59,883,0,0,0,1,0,0,"[0-9]","[9-5-0]"
387,1,1,5,0,0,0,0,0,0,0,0,78,24392,382,22548,61,1,27,398.0,48,48,708,0,0,0,3,0,0,"[0-61]","[61-9-8-72-0]"
387,1,2,7,0,1,1,0,0,0,0,0,78,24392,57,24711,9,2,54,803.0,71,71,1053,0,2,0,3,0,0,"[0-7-7-9]","[9-6-5-5-0]"
387,2,1,2,0,0,0,0,0,0,0,0,78,24392,171,24618,1,1,24,353.0,48,48,716,0,0,0,0,0,0,"[0-1]","[1-0]"
387,2,2,7,0,1,2,0,0,0,0,0,78,24392,57,24711,9,4,54,803.0,71,71,1053,0,2,0,3,0,0,"[0-7-7-9]","[9-6-5-5-0]"
388,2,1,4,0,0,0,0,0,0,0,0,78,24394,174,25163,5,1,59,883.0,72,72,1072,0,0,0,2,0,0,"[0-5]","[5-62-9-0]"
389,1,1,2,0,0,0,0,0,0,0,0,78,24425,444,444,1,1,10,140.0,50,51,754,0,0,0,0,0,0,"[0-1]","[1-0]"
389,1,2,2,0,0,0,0,0,0,0,0,78,24425,164,23042,61,1,58,860.0,59,58,869,0,0,0,0,0,0,"[0-61]","[61-0]"
389,2,1,2,0,0,0,0,0,0,0,0,78,24425,67,25058,72,1,35,515.0,40,39,584,0,0,0,0,0,0,"[0-72]","[72-0]"
389,2,2,3,0,0,0,0,0,0,0,0,78,24425,29,23126,9,1,41,605.0,61,60,899,0,0,0,1,0,0,"[0-9]","[9-8-0]"
391,1,1,2,0,0,0,0,0,0,0,0,78,24427,444,444,1,1,8,115.0,46,47,700,0,0,0,0,0,0,"[0-1]","[1-0]"
391,1,2,7,0,1,1,0,0,0,0,0,78,24427,59,24621,6,2,55,820.0,69,69,1025,0,0,0,5,0,0,"[0-6]","[6-6-6-6-6-9-0]"
391,2,1,5,0,0,0,1,0,1,0,0,78,24427,123,22046,411,2,21,310.0,23,24,359,0,0,0,3,0,0,"[0-411]","[411-8-73-9-0]"
391,2,2,4,0,2,1,0,0,0,0,0,78,24427,174,25163,5,2,71,1060.0,75,75,1115,0,0,0,2,0,0,"[0-5]","[5-9-5-0]"
391,3,1,2,0,0,0,0,0,0,0,0,78,24427,358,26241,3,17,19,280.0,48,50,744,0,0,0,0,0,0,"[0-3]","[3-0]"
391,5,1,2,0,0,0,1,0,2,0,0,78,24427,123,22046,3,4,21,310.0,50,51,756,0,0,0,0,0,0,"[0-3]","[3-0]"
391,5,2,7,0,1,2,0,0,0,0,0,78,24427,59,24621,6,4,55,820.0,69,69,1025,0,0,0,5,0,0,"[0-6]","[6-6-6-6-6-9-0]"
391,5,3,4,0,2,2,0,0,0,0,0,78,24427,174,25163,5,4,71,1060.0,75,75,1115,0,0,0,2,0,0,"[0-5]","[5-9-5-0]"
391,5,4,2,0,0,0,0,0,0,0,0,78,24427,67,25061,9,4,76,1135.0,81,81,1205,0,0,0,0,0,0,"[0-9]","[9-0]"
392,1,1,2,0,0,0,0,0,0,0,0,78,24428,59,24650,62,1,19,279.0,31,31,453,0,0,0,0,0,0,"[0-62]","[62-0]"
392,1,2,7,0,1,1,0,0,0,0,0,78,24428,207,22179,5,2,33,489.0,62,62,918,0,1,0,4,0,0,"[0-6-5]","[5-5-7-5-9-0]"
392,2,1,2,0,0,0,0,0,0,0,0,78,24428,111,23163,42,4,25,369.0,26,26,378,0,0,0,0,0,0,"[0-42]","[42-0]"
392,2,2,7,0,1,2,0,0,0,0,0,78,24428,207,22179,5,4,33,489.0,62,62,918,0,1,0,4,0,0,"[0-6-5]","[5-5-7-5-9-0]"
393,1,1,6,0,1,1,0,0,0,0,0,78,24428,67,25061,5,3,57,850.0,63,63,934,0,3,0,1,0,0,"[0-5-9-5-5]","[5-5-0]"
393,1,2,2,0,0,0,0,0,0,0,0,78,24428,78,24217,8,14,68,1015.0,72,72,1069,0,0,0,0,0,0,"[0-8]","[8-0]"
393,2,1,6,0,1,2,0,0,0,0,0,78,24428,67,25061,5,4,57,850.0,63,63,934,0,3,0,1,0,0,"[0-5-9-5-5]","[5-5-0]"
395,1,1,4,0,0,0,1,0,1,0,0,79,24171,174,25163,1,3,19,282.0,58,59,873,0,2,1,0,0,0,"[0-412-8-1]","[1-0]"
395,1,2,2,0,0,0,0,0,0,0,0,79,24171,151,21930,42,3,59,882.0,69,69,1027,0,0,0,0,0,0,"[0-42]","[42-0]"
395,3,1,2,0,0,0,0,0,0,0,0,79,24171,138,23316,3,4,24,357.0,54,55,814,0,0,0,0,0,0,"[0-3]","[3-0]"
395,4,1,4,0,0,0,0,0,0,0,0,79,24171,53,24076,3,1,17,252.0,53,54,808,0,1,0,1,0,0,"[0-5-3]","[3-5-0]"
395,4,2,2,0,0,0,0,0,0,0,0,79,24171,172,25200,42,3,67,1002.0,81,81,1207,0,0,0,0,0,0,"[0-42]","[42-0]"
395,5,1,2,0,0,0,1,0,2,0,0,79,24171,131,23535,3,4,19,282.0,47,48,708,0,0,0,0,0,0,"[0-3]","[3-0]"
396,1,1,3,0,0,0,0,1,0,1,0,79,24189,37,24209,411,2,51,759.0,53,53,789,0,0,0,1,0,0,"[0-411]","[411-5-0]"
396,2,1,2,0,0,0,0,0,0,0,0,79,24189,174,25163,5,1,37,549.0,44,44,649,0,0,0,0,0,0,"[0-5]","[5-0]"
396,2,2,2,0,0,0,0,0,0,0,0,79,24189,92,23753,61,1,48,714.0,57,57,844,0,0,0,0,0,0,"[0-61]","[61-0]"
396,3,1,4,0,0,0,0,2,0,1,0,79,24189,53,24076,411,3,42,624.0,43,44,656,0,0,0,2,0,0,"[0-411]","[411-61-61-0]"
396,3,2,2,0,0,0,0,0,0,0,0,79,24189,120,22094,9,3,44,654.0,60,60,889,0,0,0,0,0,0,"[0-9]","[9-0]"
396,4,1,4,0,0,0,0,2,0,2,0,79,24189,53,24076,3,4,15,219.0,42,44,656,0,0,0,2,0,0,"[0-3]","[2-61-61-0]"
396,4,2,2,0,0,0,0,0,0,0,0,79,24189,120,22094,72,2,48,714.0,63,63,934,0,0,0,0,0,0,"[0-72]","[72-0]"
396,5,1,3,0,0,0,0,1,0,2,0,79,24189,37,24209,3,4,20,294.0,52,53,789,0,0,0,1,0,0,"[0-3]","[3-5-0]"
396,6,1,3,0,0,0,0,0,0,0,0,79,24189,285,21019,3,17,15,219.0,45,48,713,0,1,0,0,0,0,"[0-9-3]","[3-0]"
396,6,2,2,0,0,0,0,0,0,0,0,79,24189,138,23218,8,4,54,804.0,65,65,964,0,0,0,0,0,0,"[0-8]","[8-0]"
398,1,1,2,0,0,0,0,0,0,0,0,79,24237,67,25058,61,4,32,469.0,33,32,478,0,0,0,0,0,0,"[0-61]","[61-0]"
400,1,1,2,0,0,0,0,0,0,0,0,79,24276,444,444,1,4,24,359.0,62,63,941,0,0,0,0,0,0,"[0-1]","[1-0]"
400,2,1,4,0,0,0,0,0,0,0,0,79,24276,78,24242,15,1,19,284.0,44,45,662,0,1,0,1,0,0,"[0-15-15]","[15-15-0]"
400,2,2,3,0,0,0,0,0,0,0,0,79,24276,100,22658,15,1,76,1139.0,83,84,1248,0,0,0,1,0,0,"[0-15]","[15-15-0]"
401,1,1,7,0,0,0,0,0,0,0,0,79,24310,64,25485,2,4,34,508.0,46,49,726,0,2,0,3,0,0,"[0-42-42-2]","[2-42-9-8-0]"
401,1,2,3,0,1,1,0,0,0,0,0,79,24310,392,25447,9,3,56,838.0,73,73,1087,0,1,0,0,0,0,"[0-6-9]","[9-0]"
401,2,1,2,0,0,0,1,0,1,0,0,79,24310,106,22353,411,3,20,298.0,22,22,325,0,0,0,0,0,0,"[0-411]","[411-0]"
401,2,2,4,0,0,0,2,0,1,0,0,79,24310,131,23535,411,3,24,358.0,25,27,396,0,0,0,2,0,0,"[0-411]","[411-42-5-0]"
401,2,3,3,0,0,0,0,0,0,0,0,79,24310,134,23283,62,1,35,523.0,44,44,652,0,0,0,1,0,0,"[0-62]","[62-9-0]"
401,2,4,2,0,0,0,0,1,0,1,0,79,24310,106,22353,411,3,49,733.0,51,51,760,0,0,0,0,0,0,"[0-411]","[411-0]"
401,2,5,2,0,0,0,0,2,0,1,0,79,24310,131,23535,411,3,53,793.0,54,54,808,0,0,0,0,0,0,"[0-411]","[411-0]"
401,2,6,3,0,1,2,0,0,0,0,0,79,24310,392,25447,9,4,56,838.0,73,73,1087,0,1,0,0,0,0,"[0-6-9]","[9-0]"
401,3,1,2,0,0,0,2,2,2,2,0,79,24310,131,23535,3,4,24,358.0,53,54,808,0,0,0,0,0,0,"[0-3]","[3-0]"
401,3,2,2,0,0,0,0,0,0,0,0,79,24310,121,22192,9,4,54,808.0,55,55,817,0,0,0,0,0,0,"[0-9]","[9-0]"
401,3,3,3,0,1,2,0,0,0,0,0,79,24310,392,25447,9,4,56,838.0,73,73,1087,0,1,0,0,0,0,"[0-6-9]","[9-0]"
401,4,1,2,0,0,0,0,0,0,0,0,79,24310,194,22474,9,4,50,748.0,54,54,802,0,0,0,0,0,0,"[0-9]","[9-0]"
401,4,2,3,0,1,2,0,0,0,0,0,79,24310,392,25447,9,4,56,838.0,73,73,1087,0,1,0,0,0,0,"[0-6-9]","[9-0]"
401,4,3,2,0,0,0,0,0,0,0,0,79,24310,189,23076,8,4,74,1108.0,75,75,1117,0,0,0,0,0,0,"[0-8]","[8-0]"
401,5,1,2,0,0,0,1,1,2,2,0,79,24310,106,22353,3,4,20,298.0,50,51,760,0,0,0,0,0,0,"[0-3]","[3-0]"
401,5,2,2,0,0,0,0,0,0,0,0,79,24310,76,23853,8,4,56,838.0,57,57,847,0,0,0,0,0,0,"[0-8]","[8-0]"
403,1,1,2,0,0,0,0,0,0,0,0,79,24358,186,23441,72,1,37,546.0,42,41,615,0,0,0,0,0,0,"[0-72]","[72-0]"
404,2,1,4,0,0,0,0,0,0,0,0,79,24358,137,22847,1,1,28,420.0,63,64,960,0,0,0,2,0,0,"[0-1]","[1-9-8-0]"
405,1,1,2,0,0,0,1,0,1,0,0,79,24358,87,25067,411,2,23,335.0,24,24,355,0,0,0,0,0,0,"[0-411]","[411-0]"
405,1,2,2,0,0,0,0,0,0,0,0,79,24358,67,25061,1,1,28,410.0,35,35,518,0,0,0,0,0,0,"[0-1]","[1-0]"
405,1,3,5,0,0,0,0,0,0,0,0,79,24358,203,22028,42,2,43,635.0,48,47,704,0,0,0,3,0,0,"[0-42]","[42-42-42-8-0]"
405,1,4,2,0,0,0,0,1,0,1,0,79,24358,87,25067,411,2,49,725.0,51,50,745,0,0,0,0,0,0,"[0-411]","[411-0]"
405,2,1,3,0,0,0,0,0,0,0,0,79,24358,174,25163,5,2,17,245.0,22,21,314,0,0,0,1,0,0,"[0-5]","[5-42-0]"
405,2,2,3,0,0,0,0,0,0,0,0,79,24358,55,24065,15,5,24,350.0,38,38,562,0,0,0,1,0,0,"[0-15]","[15-15-0]"
405,2,3,3,0,0,0,0,0,0,0,0,79,24358,179,23439,15,5,52,770.0,58,58,863,0,0,0,1,0,0,"[0-15]","[15-15-0]"
405,4,1,2,0,0,0,1,1,2,2,0,79,24358,87,25067,3,4,23,335.0,50,50,745,0,0,0,0,0,0,"[0-3]","[3-0]"
409,1,1,4,1,0,0,1,0,1,0,0,79,24518,20,23927,1,2,20,292.0,58,58,869,0,2,1,0,0,0,"[0-412-62-1]","[1-0]"
409,2,1,4,0,0,0,2,0,1,0,0,79,24518,87,25091,1,3,22,322.0,40,40,600,0,2,1,0,0,0,"[0-412-71-1]","[1-0]"
409,2,2,2,1,0,0,0,0,0,0,0,79,24518,87,25091,1,1,43,637.0,64,64,960,0,0,0,0,0,0,"[0-1]","[1-0]"
409,3,1,2,0,0,0,0,0,0,0,0,79,24518,142,22337,61,2,20,292.0,45,45,662,0,0,0,0,0,0,"[0-61]","[61-0]"
409,4,1,3,0,0,0,1,0,2,0,0,79,24518,358,26241,3,4,20,292.0,51,53,787,0,0,0,1,0,0,"[0-3]","[3-61-0]"
409,5,1,3,0,0,0,2,0,2,0,0,79,24518,87,25067,3,4,22,322.0,48,50,745,0,0,0,1,0,0,"[0-3]","[3-9-0]"
409,5,2,2,0,0,0,0,0,0,0,0,79,24518,134,23208,62,5,58,862.0,64,64,947,0,0,0,0,0,0,"[0-62]","[62-0]"
410,1,1,2,0,0,0,0,0,0,0,0,79,24518,29,23126,61,1,34,501.0,41,41,601,0,0,0,0,0,0,"[0-61]","[61-0]"
411,1,1,2,0,0,0,0,0,0,0,0,79,24518,145,22113,5,1,27,401.0,41,41,606,0,0,0,0,0,0,"[0-5]","[5-0]"
412,3,1,3,0,0,0,0,0,0,0,0,80,23837,64,25485,2,1,21,313.0,50,51,763,0,1,0,0,0,0,"[0-8-2]","[2-0]"
413,1,1,2,0,0,0,0,0,0,0,0,80,23915,206,22363,5,4,43,645.0,48,47,699,0,0,0,0,0,0,"[0-5]","[5-0]"
414,1,1,2,0,0,0,0,0,0,0,0,80,23965,43,24547,1,4,21,315.0,76,76,1134,0,0,0,0,0,0,"[0-1]","[1-0]"
414,2,1,3,0,0,0,0,0,0,0,0,80,23965,393,22506,1,1,17,255.0,46,47,696,0,0,0,1,0,0,"[0-1]","[1-62-0]"
414,3,1,2,0,0,0,0,0,0,0,0,80,23965,330,26529,2,1,20,300.0,56,59,875,0,0,0,0,0,0,"[0-2]","[2-0]"
415,2,1,3,0,0,0,0,0,0,0,0,80,23965,123,22046,3,4,17,254.0,48,50,737,0,0,0,1,0,0,"[0-3]","[3-8-0]"
415,3,1,2,0,0,0,0,0,0,0,0,80,23965,53,24076,3,14,18,269.0,51,52,767,0,0,0,0,0,0,"[0-3]","[3-0]"
419,1,1,2,0,0,0,0,0,0,0,0,80,24040,206,22363,9,4,62,927.0,72,72,1072,0,0,0,0,0,0,"[0-9]","[9-0]"
419,3,1,2,0,0,0,0,0,0,0,0,80,24040,78,24009,3,17,19,282.0,49,49,734,0,0,0,0,0,0,"[0-3]","[3-0]"
419,3,2,2,0,0,0,0,0,0,0,0,80,24040,57,24306,9,4,51,762.0,61,61,907,0,0,0,0,0,0,"[0-9]","[9-0]"
419,4,1,4,0,0,0,0,0,0,0,0,80,24040,56,24451,3,4,19,282.0,48,50,738,0,0,0,2,0,0,"[0-3]","[3-9-8-0]"
420,1,1,3,0,0,0,1,0,1,0,0,80,24046,447,447,1,2,20,292.0,81,82,1226,0,1,1,0,0,0,"[0-412-1]","[1-0]"
420,1,2,2,0,0,0,0,0,0,0,0,80,24046,57,24306,9,1,84,1252.0,95,95,1412,0,0,0,0,0,0,"[0-9]","[9-0]"
420,2,1,2,0,0,0,0,0,0,0,0,80,24046,123,22046,3,17,18,262.0,48,49,724,0,0,0,0,0,0,"[0-3]","[3-0]"
420,2,2,2,0,0,0,0,0,0,0,0,80,24046,123,22046,3,17,52,772.0,65,66,979,0,0,0,0,0,0,"[0-3]","[3-0]"
420,3,1,2,0,0,0,1,0,2,0,0,80,24046,358,26241,3,4,20,292.0,50,52,770,0,0,0,0,0,0,"[0-3]","[3-0]"
420,6,1,4,0,0,0,0,0,0,0,0,80,24046,53,24076,3,5,19,277.0,56,57,854,0,0,0,2,0,0,"[0-3]","[3-9-8-0]"
420,6,2,2,0,0,0,0,0,0,0,0,80,24046,18,22250,5,6,64,952.0,67,67,992,0,0,0,0,0,0,"[0-5]","[5-0]"
421,1,1,7,0,1,1,0,0,0,0,0,80,24053,174,25163,5,3,26,384.0,41,41,604,0,0,0,5,0,0,"[0-5]","[5-6-5-7-9-5-0]"
421,1,2,3,0,0,0,0,0,0,0,0,80,24053,61,24818,73,1,65,969.0,69,69,1024,0,0,0,1,0,0,"[0-73]","[73-8-0]"
421,2,1,2,0,0,0,0,0,0,0,0,80,24053,66,25124,9,1,19,279.0,23,23,334,0,0,0,0,0,0,"[0-9]","[9-0]"
421,2,2,7,0,1,2,0,0,0,0,0,80,24053,174,25163,5,4,26,384.0,41,41,604,0,0,0,5,0,0,"[0-5]","[5-6-5-7-9-5-0]"
421,2,3,3,0,0,0,0,0,0,0,0,80,24053,67,25061,73,4,51,759.0,64,64,949,0,0,0,1,0,0,"[0-73]","[73-8-0]"
421,3,1,7,0,1,2,0,0,0,0,0,80,24053,174,25163,5,4,26,384.0,41,41,604,0,0,0,5,0,0,"[0-5]","[5-6-5-7-9-5-0]"
421,3,2,4,0,0,0,0,0,0,0,0,80,24053,61,24818,61,1,64,954.0,73,73,1084,0,0,0,2,0,0,"[0-61]","[61-72-8-0]"
422,1,1,4,0,0,0,0,0,0,0,0,80,24111,17,23643,5,1,27,402.0,33,33,486,0,0,0,2,0,0,"[0-5]","[5-8-9-0]"
424,2,1,3,0,0,0,0,0,0,0,0,80,24111,79,24358,8,1,57,848.0,70,70,1038,0,0,0,1,0,0,"[0-8]","[8-9-0]"
425,1,1,4,0,0,0,0,0,0,0,0,80,24112,18,22250,5,4,15,219.0,19,19,273,0,0,0,2,0,0,"[0-5]","[5-5-61-0]"
428,1,1,5,0,0,0,0,0,0,0,0,80,24116,145,22113,5,1,21,312.0,35,35,517,0,0,0,3,0,0,"[0-5]","[5-5-9-8-0]"
429,2,1,2,0,0,0,0,0,0,0,0,81,23675,53,24076,3,17,20,291.0,48,48,715,0,0,0,0,0,0,"[0-3]","[3-0]"
429,3,1,2,0,0,0,0,0,0,0,0,81,23675,87,25067,3,17,20,291.0,49,49,733,0,0,0,0,0,0,"[0-3]","[3-0]"
429,4,1,2,0,0,0,0,0,0,0,0,81,23675,174,25197,3,6,20,291.0,62,62,927,0,0,0,0,0,0,"[0-3]","[3-0]"
430,1,1,6,0,0,0,1,0,1,0,0,81,23824,78,24135,15,2,18,256.0,56,56,828,0,3,1,1,0,0,"[0-412-72-8-15]","[15-15-0]"
430,2,1,7,0,0,0,2,0,1,0,0,81,23824,393,22335,411,2,18,256.0,19,22,323,0,0,0,5,0,0,"[0-411]","[411-8-42-42-42-42-0]"
430,2,2,6,0,1,1,0,0,0,0,0,81,23824,145,22113,5,2,57,841.0,73,72,1075,0,3,0,1,0,0,"[0-6-5-5-5]","[5-5-0]"
430,3,1,3,0,0,0,1,0,2,0,0,81,23824,53,24076,3,4,18,256.0,49,49,731,0,0,0,1,0,0,"[0-3]","[3-8-0]"
430,3,2,2,0,0,0,0,0,0,0,0,81,23824,186,23441,9,2,54,796.0,56,55,820,0,0,0,0,0,0,"[0-9]","[9-0]"
430,3,3,6,0,1,2,0,0,0,0,0,81,23824,145,22113,5,4,57,841.0,73,72,1075,0,3,0,1,0,0,"[0-6-5-5-5]","[5-5-0]"
430,4,1,2,0,0,0,2,0,2,0,0,81,23824,393,22335,3,4,18,256.0,48,48,711,0,0,0,0,0,0,"[0-3]","[3-0]"
432,1,1,3,0,0,0,0,0,0,0,0,81,23827,172,25243,1,2,19,285.0,42,42,628,0,1,0,0,0,0,"[0-42-1]","[1-0]"
432,2,1,3,0,0,0,1,0,1,0,0,81,23827,115,22551,1,2,19,285.0,67,67,1002,0,1,1,0,0,0,"[0-412-1]","[1-0]"
432,3,1,7,0,0,0,0,1,0,1,0,81,23827,108,23287,1,3,18,270.0,50,50,749,0,3,0,2,1,0,"[0-42-15-72-1]","[1-412-9-0]"
432,3,2,2,0,0,0,0,0,0,0,0,81,23827,67,25061,73,3,61,915.0,68,67,1000,0,0,0,0,0,0,"[0-73]","[73-0]"
432,4,1,3,0,0,0,0,0,0,0,0,81,23827,53,24076,3,3,16,240.0,47,47,701,0,0,0,1,0,0,"[0-3]","[3-42-0]"
432,4,2,2,0,0,0,0,0,0,0,0,81,23827,16,23376,42,3,55,825.0,60,59,880,0,0,0,0,0,0,"[0-42]","[42-0]"
432,5,1,3,0,0,0,1,1,2,2,0,81,23827,79,24419,3,4,19,285.0,50,50,749,0,0,0,1,0,0,"[0-3]","[3-9-0]"
433,1,1,2,0,0,0,0,0,0,0,0,81,23973,444,444,1,1,40,599.0,77,78,1164,0,0,0,0,0,0,"[0-1]","[1-0]"
433,1,2,3,0,0,0,0,0,0,0,0,81,23973,92,23753,61,1,88,1319.0,89,89,1328,0,0,0,1,0,0,"[0-61]","[61-61-0]"
437,1,1,3,0,0,0,0,0,0,0,0,81,23977,65,25346,9,1,57,845.0,71,70,1049,0,0,0,1,0,0,"[0-9]","[9-62-0]"
437,2,1,4,0,0,0,0,0,0,0,0,81,23977,118,22165,42,2,27,395.0,42,41,614,0,0,0,2,0,0,"[0-42]","[42-5-42-0]"
438,4,1,2,0,0,0,0,0,0,0,0,81,24041,186,23464,72,4,35,513.0,48,47,703,0,0,0,0,0,0,"[0-72]","[72-0]"
439,1,1,5,0,0,0,1,0,1,0,0,81,24043,81,24043,1,3,18,262.0,52,53,789,0,2,1,1,0,0,"[0-412-9-1]","[1-62-0]"
439,1,2,2,0,0,0,0,1,0,1,0,81,24043,79,24419,411,3,55,817.0,56,56,826,0,0,0,0,0,0,"[0-411]","[411-0]"
439,2,1,3,0,0,0,0,0,0,0,0,81,24043,65,25346,42,3,27,397.0,32,32,467,0,0,0,1,0,0,"[0-42]","[42-42-0]"
439,3,1,2,0,0,0,1,0,2,0,0,81,24043,393,22335,3,4,18,262.0,34,34,508,0,0,0,0,0,0,"[0-3]","[3-0]"
439,4,1,2,0,0,0,0,1,0,2,0,81,24043,79,24419,3,4,19,277.0,55,56,826,0,0,0,0,0,0,"[0-3]","[3-0]"
440,1,1,2,0,0,0,0,0,0,0,0,82,23829,204,23685,1,1,17,250.0,51,51,760,0,0,0,0,0,0,"[0-1]","[1-0]"
440,2,1,2,0,0,0,0,0,0,0,0,82,23829,67,25061,72,1,33,490.0,38,38,559,0,0,0,0,0,0,"[0-72]","[72-0]"
440,2,2,2,0,0,0,0,0,0,0,0,82,23829,67,25058,73,1,64,955.0,71,71,1054,0,0,0,0,0,0,"[0-73]","[73-0]"
441,1,1,6,0,0,0,0,0,0,0,0,82,23909,196,22045,1,1,25,371.0,54,57,854,0,1,0,3,0,0,"[0-61-1]","[1-9-73-8-0]"
442,1,1,2,0,0,0,0,0,0,0,0,83,24105,99,23363,1,1,46,686.0,85,85,1275,0,0,0,0,0,0,"[0-1]","[1-0]"
442,2,1,3,0,0,0,0,0,0,0,0,83,24105,174,25163,5,2,30,446.0,41,41,605,0,0,0,1,0,0,"[0-5]","[5-42-0]"
