hhid,pumsSerialNo,homeTaz,homeMaz,hhsize,numFtWorkers,numPtWorkers,numUnivStuds,numNonWorkers,nunmRetired,numDrivAgeStuds,numPreDrivStuds,numPreshcool,hhIncomeDollars,dwellingType
1781,2.011001389056E12,338,26594,2,1,0,1,0,0,0,0,0,45200,-999
1782,2.008001019904E12,338,26601,1,1,0,0,0,0,0,0,0,30000,-999
1783,2.010000785408E12,338,26606,4,1,1,0,0,0,0,2,0,54000,-999
1784,2.007000154112E12,339,26251,4,1,0,0,2,0,0,0,1,30000,-999
1785,2.009000574976E12,339,26316,6,3,0,0,0,0,1,1,1,102700,-999
1786,2.009000706048E12,339,26403,2,2,0,0,0,0,0,0,0,30000,-999
1787,2.008000888832E12,341,26262,3,1,1,0,0,0,1,0,0,27740,-999
1788,2.011000078336E12,341,26410,4,2,1,0,0,1,0,0,0,99800,-999
1789,2.00900018176E12,341,26418,5,0,0,0,2,0,1,0,2,10800,-999
1790,2.011000209408E12,342,26552,4,2,0,0,0,0,1,1,0,79500,-999
1791,2.0070006784E12,342,26553,1,0,0,0,0,1,0,0,0,8100,-999
1792,2.007000154112E12,343,26567,4,2,0,2,0,0,0,0,0,120800,-999
1793,2.010000130048E12,344,25749,2,1,0,0,1,0,0,0,0,96000,-999
1794,2.011000078336E12,344,25749,3,1,1,1,0,0,0,0,0,86600,-999
1795,2.011001389056E12,344,25749,3,1,1,1,0,0,0,0,0,27080,-999
1796,2.008001150976E12,344,25750,3,2,0,0,0,0,0,0,1,93300,-999
1797,2.009000443904E12,344,25750,2,0,1,0,1,0,0,0,0,80700,-999
1798,2.0070006784E12,345,25913,1,0,0,0,0,1,0,0,0,8100,-999
1799,2.007000154112E12,346,26048,1,1,0,0,0,0,0,0,0,43000,-999
1800,2.011000602624E12,346,26139,3,2,0,0,0,0,0,1,0,48100,-999
1801,2.009001361408E12,347,25934,2,0,0,0,1,0,1,0,0,14600,-999
1802,2.011000078336E12,347,25934,2,0,0,0,0,2,0,0,0,36000,-999
1803,2.01100099584E12,347,25934,2,2,0,0,0,0,0,0,0,77000,-999
1804,2.0070006784E12,347,26082,2,0,0,0,0,2,0,0,0,38900,-999
1805,2.011000078336E12,348,26467,3,1,0,0,1,1,0,0,0,191100,-999
1806,2.007000416256E12,349,26289,6,2,0,0,0,0,1,3,0,75000,-999
1807,2.008001282048E12,349,26294,2,2,0,0,0,0,0,0,0,60000,-999
1808,2.009001099264E12,349,26471,2,0,0,0,0,2,0,0,0,29600,-999
1809,2.009000050688E12,349,26570,2,1,1,0,0,0,0,0,0,13000,-999
1810,2.009001230336E12,349,26573,2,1,1,0,0,0,0,0,0,18410,-999
1811,2.00800075776E12,350,26291,2,1,1,0,0,0,0,0,0,36000,-999
1812,2.009000050688E12,350,26291,2,1,1,0,0,0,0,0,0,13000,-999
1813,2.010001309696E12,350,26500,5,1,0,0,4,0,0,0,0,24200,-999
1814,2.011001257984E12,350,26574,2,1,1,0,0,0,0,0,0,28500,-999
1815,2.00700002304E12,350,26736,2,0,2,0,0,0,0,0,0,32000,-999
1816,2.010001309696E12,351,26295,3,1,0,0,1,0,0,1,0,60000,-999
1817,2.009001230336E12,352,26140,2,1,0,0,0,1,0,0,0,66900,-999
1818,2.007000547328E12,352,26142,2,1,0,0,0,1,0,0,0,23500,-999
1819,2.01000026112E12,352,26142,2,0,1,0,0,0,0,1,0,19900,-999
1820,2.011000078336E12,352,26142,3,2,0,0,0,0,0,1,0,98000,-999
1821,2.011000471552E12,352,26142,2,1,0,0,1,0,0,0,0,41400,-999
1822,2.011000864768E12,352,26142,2,0,1,0,0,1,0,0,0,46600,-999
1823,2.00900083712E12,353,26183,5,1,1,0,0,0,2,1,0,34000,-999
1824,2.00900083712E12,353,26213,3,0,0,0,2,0,0,1,0,7000,-999
1825,2.009000050688E12,354,26044,3,1,0,0,0,0,0,2,0,32000,-999
1826,2.009000312832E12,354,26044,3,1,0,0,1,0,0,0,1,80000,-999
1827,2.011000471552E12,354,26152,3,1,0,0,0,0,0,0,2,3000,-999
1828,2.00800141312E12,355,25758,2,1,1,0,0,0,0,0,0,40700,-999
1829,2.00700002304E12,355,25760,1,0,1,0,0,0,0,0,0,3700,-999
1830,2.007000416256E12,355,25760,2,2,0,0,0,0,0,0,0,85000,-999
1831,2.009000050688E12,355,25760,1,1,0,0,0,0,0,0,0,15000,-999
1832,2.007000547328E12,355,25803,3,2,0,0,0,0,0,0,1,65800,-999
1833,2.010000523264E12,355,25803,3,0,2,0,0,0,0,0,1,36000,-999
1834,2.008000626688E12,355,25919,3,2,0,0,0,0,0,0,1,58000,-999
1835,2.008000233472E12,356,25756,3,1,0,1,0,0,0,0,1,71000,-999
1836,2.008001019904E12,356,25756,3,1,1,0,0,0,0,0,1,41000,-999
1837,2.011001257984E12,356,25756,1,0,0,0,0,1,0,0,0,9000,-999
1838,2.010000523264E12,356,25806,3,2,0,0,1,0,0,0,0,68720,-999
1839,2.00800075776E12,356,26046,1,0,0,0,0,1,0,0,0,36960,-999
1840,2.008000364544E12,357,25759,4,2,1,0,1,0,0,0,0,78200,-999
1841,2.011000471552E12,357,25759,2,1,0,0,0,0,0,1,0,56400,-999
1842,2.011001389056E12,357,25759,4,2,0,0,0,0,0,0,2,112000,-999
1843,2.007000416256E12,357,25889,2,1,0,0,0,0,0,0,1,14900,-999
1844,2.007000940544E12,357,25889,2,1,0,0,1,0,0,0,0,116200,-999
1845,2.00700133376E12,357,25889,2,1,0,0,1,0,0,0,0,22250,-999
1846,2.008000626688E12,357,25889,4,2,0,0,0,0,0,2,0,50000,-999
1847,2.011000602624E12,357,25890,5,1,1,1,0,0,1,1,0,92000,-999
1848,2.007000940544E12,358,26241,4,3,1,0,0,0,0,0,0,66300,-999
1849,2.009000574976E12,358,26241,2,1,0,0,1,0,0,0,0,58200,-999
1850,2.009001361408E12,358,26241,1,0,0,0,1,0,0,0,0,8200,-999
1851,2.010000523264E12,358,26241,2,0,1,0,1,0,0,0,0,28350,-999
1852,2.007001071616E12,358,26477,3,1,0,0,1,0,0,0,1,28700,-999
1853,2.009000706048E12,358,26477,2,1,0,0,0,0,0,1,0,23700,-999
1854,2.007000940544E12,359,26306,1,1,0,0,0,0,0,0,0,30000,-999
1855,2.011001257984E12,359,26306,1,1,0,0,0,0,0,0,0,30000,-999
1856,2.011001520128E12,359,26306,4,0,0,1,1,0,1,1,0,16900,-999
1857,2.010000654336E12,359,26561,1,1,0,0,0,0,0,0,0,24000,-999
1858,2.007000809472E12,360,26382,4,1,0,0,1,0,0,2,0,84900,-999
1859,2.00800141312E12,360,26383,4,1,0,0,1,0,0,1,1,30100,-999
1860,2.01000091648E12,360,26392,1,1,0,0,0,0,0,0,0,23700,-999
1861,2.01100034048E12,361,26427,2,0,0,0,0,2,0,0,0,45744,-999
1862,2.008001282048E12,361,26556,2,0,0,0,2,0,0,0,0,40000,-999
1863,2.01100034048E12,361,26558,4,1,1,0,0,0,0,2,0,46400,-999
1864,2.009000443904E12,362,26270,2,0,1,0,1,0,0,0,0,80700,-999
1865,2.007000416256E12,362,26272,2,2,0,0,0,0,0,0,0,112000,-999
1866,2.00700002304E12,363,26273,2,0,0,0,2,0,0,0,0,3900,-999
1867,2.0070006784E12,363,26273,2,0,2,0,0,0,0,0,0,34800,-999
1868,2.00900018176E12,363,26348,4,1,0,2,1,0,0,0,0,50000,-999
1869,2.007000285184E12,364,25951,2,0,1,0,0,1,0,0,0,28550,-999
1870,2.008000233472E12,364,26085,1,0,0,0,1,0,0,0,0,6200,-999
1871,2.008000888832E12,365,25761,2,1,1,0,0,0,0,0,0,40000,-999
1872,2.00900018176E12,365,25761,2,1,1,0,0,0,0,0,0,63600,-999
1873,2.009001361408E12,365,25761,2,0,2,0,0,0,0,0,0,50500,-999
1874,2.007000154112E12,365,25812,2,2,0,0,0,0,0,0,0,132000,-999
1875,2.00900083712E12,365,25812,3,0,0,0,2,0,0,1,0,7000,-999
1876,2.010000654336E12,366,25811,4,1,1,0,0,0,0,1,1,30100,-999
1877,2.010001309696E12,366,25839,1,1,0,0,0,0,0,0,0,35000,-999
1878,2.008000626688E12,367,25755,1,0,0,0,0,1,0,0,0,25600,-999
1879,2.009001099264E12,367,25755,6,2,2,0,0,0,2,0,0,85000,-999
1880,2.01100099584E12,367,25773,1,0,0,0,1,0,0,0,0,1620,-999
1881,2.00700002304E12,367,25775,4,2,2,0,0,0,0,0,0,90500,-999
1882,2.011001389056E12,367,25776,4,1,1,0,0,0,0,0,2,65000,-999
1883,2.00900083712E12,367,25816,1,0,0,0,1,0,0,0,0,21700,-999
1884,2.007000940544E12,368,25764,4,1,0,0,0,0,0,2,1,38000,-999
1885,2.008000233472E12,368,25764,2,1,1,0,0,0,0,0,0,62670,-999
1886,2.010000654336E12,368,25764,4,1,1,0,0,0,0,2,0,62200,-999
1887,2.008001282048E12,368,25771,5,1,0,0,2,0,2,0,0,72100,-999
1888,2.009000574976E12,369,25911,3,1,1,0,0,0,0,1,0,81800,-999
1889,2.010000130048E12,369,25911,5,2,0,0,0,0,1,1,1,61000,-999
1890,2.011000078336E12,369,25911,3,2,0,0,1,0,0,0,0,98400,-999
1891,2.011000078336E12,369,25911,3,2,0,0,0,1,0,0,0,86800,-999
1892,2.00700133376E12,370,25884,2,1,0,0,0,0,0,1,0,34900,-999
1893,2.010000130048E12,370,25884,2,0,2,0,0,0,0,0,0,77700,-999
1894,2.008000364544E12,370,25908,4,2,1,0,1,0,0,0,0,78200,-999
1895,2.00700002304E12,371,25980,1,1,0,0,0,0,0,0,0,22900,-999
1896,2.0070006784E12,372,26277,4,2,0,0,0,0,0,0,2,53000,-999
1897,2.010000654336E12,372,26277,2,1,0,0,1,0,0,0,0,62300,-999
1898,2.008001150976E12,372,26423,2,1,0,0,0,0,0,1,0,55000,-999
1899,2.007000154112E12,379,21622,4,1,1,0,0,0,0,0,2,84000,-999
1900,2.007000940544E12,379,21622,4,2,0,0,0,0,0,0,2,51000,-999
1901,2.007001071616E12,379,21622,4,2,0,0,0,0,0,1,1,60000,-999
1902,2.007001071616E12,379,21622,4,2,0,1,0,0,0,1,0,82300,-999
1903,2.00700133376E12,379,21622,4,1,0,1,1,0,1,0,0,61500,-999
1904,2.008000364544E12,379,21622,4,1,0,1,0,0,0,1,1,18700,-999
1905,2.010000523264E12,379,21624,3,1,0,0,1,0,1,0,0,32500,-999
1906,2.009000050688E12,379,21625,4,2,0,0,0,0,0,1,1,68000,-999
1907,2.009001230336E12,379,21625,4,2,0,0,1,0,1,0,0,45000,-999
1908,2.009001230336E12,379,21631,4,2,0,0,0,0,0,2,0,71000,-999
1909,2.009001361408E12,379,21631,4,1,0,1,0,0,1,1,0,29600,-999
1910,2.01000026112E12,379,21631,4,1,0,0,1,0,0,2,0,32560,-999
1911,2.008001019904E12,379,21632,4,1,0,0,1,0,1,1,0,50000,-999
1912,2.01100099584E12,379,21646,3,1,0,1,0,0,1,0,0,84600,-999
1913,2.00800075776E12,379,21647,3,2,0,0,1,0,0,0,0,57700,-999
1914,2.009000706048E12,379,21649,4,1,1,0,0,0,0,0,2,32900,-999
1915,2.01000026112E12,379,21649,4,2,0,0,0,0,1,1,0,58400,-999
1916,2.010000392192E12,379,21649,4,0,1,2,0,0,0,1,0,17000,-999
1917,2.007999971328E12,379,21650,3,0,0,0,2,1,0,0,0,66600,-999
1918,2.00900083712E12,379,21650,3,0,0,0,2,0,0,1,0,7000,-999
1919,2.010001309696E12,379,21652,3,1,0,0,1,0,0,1,0,60000,-999
1920,2.010000654336E12,379,21693,4,1,1,0,0,0,0,1,1,30100,-999
1921,2.007001071616E12,379,21700,3,2,0,0,1,0,0,0,0,86100,-999
1922,2.008001150976E12,379,21700,3,1,1,0,1,0,0,0,0,43700,-999
1923,2.008001282048E12,379,21700,3,0,0,0,1,0,1,1,0,20400,-999
1924,2.011000209408E12,379,21722,4,1,1,0,0,0,0,2,0,40000,-999
1925,2.011000209408E12,379,21722,4,1,1,0,0,0,0,1,1,24400,-999
1926,2.01100034048E12,379,21722,4,1,1,0,1,0,1,0,0,46000,-999
1927,2.00700002304E12,379,21724,3,1,1,0,0,0,0,1,0,19000,-999
1928,2.007000154112E12,379,21724,3,2,0,0,0,0,0,0,1,99000,-999
1929,2.0070006784E12,379,21724,3,2,0,0,0,0,0,1,0,15000,-999
1930,2.008001150976E12,379,21724,3,2,0,1,0,0,0,0,0,62000,-999
1931,2.011000864768E12,379,21724,3,0,0,0,1,2,0,0,0,44300,-999
1932,2.009000706048E12,379,21737,3,0,0,0,1,0,0,1,1,1200,-999
1933,2.009001099264E12,379,21750,3,2,1,0,0,0,0,0,0,88400,-999
1934,2.00900018176E12,379,21757,4,1,0,1,0,1,0,1,0,55000,-999
1935,2.007000154112E12,379,21765,4,2,0,2,0,0,0,0,0,120800,-999
1936,2.007000547328E12,379,21765,4,1,1,1,0,0,0,1,0,86000,-999
1937,2.007000547328E12,379,21832,3,2,0,0,0,0,0,1,0,75000,-999
1938,2.01100034048E12,379,21835,3,0,0,1,1,0,0,1,0,0,-999
1939,2.011001389056E12,380,21937,4,2,0,0,0,0,0,0,2,112000,-999
1940,2.010000392192E12,380,22000,1,0,0,0,1,0,0,0,0,8100,-999
1941,2.009001230336E12,380,22047,1,0,0,0,1,0,0,0,0,14500,-999
1942,2.010000392192E12,381,21874,3,1,0,0,0,0,1,1,0,33200,-999
1943,2.011001520128E12,381,21874,3,0,1,0,0,0,0,2,0,200,-999
1944,2.01000091648E12,383,22531,1,0,0,0,0,1,0,0,0,13700,-999
1945,2.009000574976E12,383,22575,1,0,0,0,0,1,0,0,0,9370,-999
1946,2.008000626688E12,383,22599,4,2,0,0,0,0,0,2,0,50000,-999
1947,2.01100034048E12,383,22599,1,0,0,0,0,1,0,0,0,15400,-999
1948,2.008000233472E12,383,22626,1,0,0,0,0,1,0,0,0,20800,-999
1949,2.011000209408E12,383,22626,1,0,0,0,0,1,0,0,0,23000,-999
1950,2.007000285184E12,383,22682,1,0,0,0,0,1,0,0,0,14400,-999
1951,2.010000654336E12,383,22682,4,1,1,0,0,0,0,1,1,30100,-999
1952,2.010000785408E12,383,22682,2,1,1,0,0,0,0,0,0,30900,-999
1953,2.010000785408E12,383,22682,4,2,0,0,0,0,0,2,0,30000,-999
1954,2.01000091648E12,383,22682,5,2,2,0,0,0,0,1,0,68000,-999
1955,2.01100099584E12,383,22682,1,0,0,0,1,0,0,0,0,29250,-999
1956,2.008000364544E12,384,23062,4,2,1,0,1,0,0,0,0,78200,-999
1957,2.007000940544E12,384,23063,4,1,0,0,0,0,0,2,1,38000,-999
1958,2.00800075776E12,384,23063,4,2,0,1,0,0,0,1,0,119700,-999
1959,2.008001150976E12,384,23063,4,1,0,0,1,0,0,1,1,32000,-999
1960,2.011000471552E12,384,23064,1,0,0,0,1,0,0,0,0,10000,-999
1961,2.00800075776E12,384,23065,1,0,0,0,1,0,0,0,0,14100,-999
1962,2.0080001024E12,384,23066,4,1,0,0,1,0,0,1,1,80000,-999
1963,2.011000733696E12,384,23066,4,2,0,0,0,0,2,0,0,119600,-999
1964,2.00900018176E12,384,23071,4,1,0,2,1,0,0,0,0,50000,-999
1965,2.01100099584E12,384,23139,1,0,1,0,0,0,0,0,0,17010,-999
1966,2.011001126912E12,384,23139,4,0,0,0,1,0,1,2,0,11800,-999
1967,2.009001230336E12,385,23234,1,0,0,0,0,1,0,0,0,22600,-999
1968,2.009001361408E12,385,23234,1,0,0,0,1,0,0,0,0,8200,-999
1969,2.009001361408E12,385,23234,1,0,0,0,0,1,0,0,0,19900,-999
1970,2.010000392192E12,385,23234,3,1,1,0,0,0,1,0,0,47000,-999
1971,2.011000602624E12,385,23234,3,2,0,0,0,0,0,1,0,114000,-999
1972,2.011001126912E12,385,23234,1,0,0,0,0,1,0,0,0,17000,-999
1973,2.010001178624E12,385,23252,2,1,0,1,0,0,0,0,0,39000,-999
1974,2.00700002304E12,385,23268,3,2,0,0,1,0,0,0,0,131800,-999
1975,2.008000888832E12,385,23268,3,2,0,0,0,0,0,0,1,71000,-999
1976,2.009000706048E12,385,23268,3,1,1,0,0,0,0,1,0,61300,-999
1977,2.00700002304E12,385,23269,4,1,0,0,1,0,0,0,2,19000,-999
1978,2.010000392192E12,385,23269,2,2,0,0,0,0,0,0,0,43000,-999
1979,2.008000626688E12,385,23291,1,0,0,0,0,1,0,0,0,25600,-999
1980,2.009000443904E12,385,23291,2,2,0,0,0,0,0,0,0,97400,-999
1981,2.010000392192E12,385,23299,1,0,0,0,0,1,0,0,0,11500,-999
1982,2.011001520128E12,385,23312,4,0,0,1,1,0,1,1,0,16900,-999
1983,2.009000706048E12,385,23313,1,0,0,0,0,1,0,0,0,12000,-999
1984,2.010000392192E12,385,23381,1,0,0,0,0,1,0,0,0,18400,-999
1985,2.01100099584E12,385,23381,1,0,0,0,0,1,0,0,0,15500,-999
1986,2.00900083712E12,386,22406,2,1,0,0,1,0,0,0,0,70800,-999
1987,2.00700002304E12,386,22608,2,2,0,0,0,0,0,0,0,147300,-999
1988,2.007000416256E12,386,22608,2,0,1,0,0,0,0,0,1,4200,-999
1989,2.007001202688E12,386,22608,2,0,1,0,0,1,0,0,0,28400,-999
1990,2.008000364544E12,386,22608,2,1,0,0,1,0,0,0,0,54010,-999
1991,2.010001047552E12,386,22608,2,1,0,0,1,0,0,0,0,69300,-999
1992,2.011000078336E12,386,22662,2,0,0,0,1,1,0,0,0,27100,-999
1993,2.008000626688E12,386,22666,2,0,0,0,2,0,0,0,0,111000,-999
1994,2.009000050688E12,386,22666,2,2,0,0,0,0,0,0,0,95400,-999
1995,2.01000026112E12,386,22714,2,1,1,0,0,0,0,0,0,59200,-999
1996,2.011000078336E12,386,22775,2,0,0,0,0,2,0,0,0,14200,-999
1997,2.010001309696E12,386,22777,2,2,0,0,0,0,0,0,0,33000,-999
1998,2.0070006784E12,386,22835,2,0,0,0,0,2,0,0,0,20200,-999
1999,2.009000443904E12,386,22835,2,1,1,0,0,0,0,0,0,32000,-999
2000,2.009000706048E12,387,21969,2,2,0,0,0,0,0,0,0,79900,-999
2001,2.011000209408E12,387,21969,2,2,0,0,0,0,0,0,0,43150,-999
2002,2.007000154112E12,387,21970,3,2,0,0,0,0,0,0,1,51000,-999
2003,2.007000940544E12,387,21993,3,2,0,0,0,0,0,0,1,61000,-999
2004,2.009000443904E12,387,22004,2,0,0,0,2,0,0,0,0,32900,-999
2005,2.007999971328E12,387,22093,3,1,2,0,0,0,0,0,0,102510,-999
2006,2.010000392192E12,387,22093,3,1,1,0,0,0,1,0,0,99200,-999
2007,2.010000523264E12,387,22093,3,2,1,0,0,0,0,0,0,118900,-999
2008,2.00700133376E12,387,22190,3,2,0,0,0,1,0,0,0,61000,-999
2009,2.011001126912E12,388,21609,2,2,0,0,0,0,0,0,0,141600,-999
2010,2.0070006784E12,388,21612,1,0,0,0,0,1,0,0,0,147300,-999
2011,2.008000888832E12,388,21612,1,0,0,0,0,1,0,0,0,9600,-999
2012,2.009000443904E12,388,21612,3,2,0,0,1,0,0,0,0,82000,-999
2013,2.009000968192E12,388,21612,5,1,1,0,0,0,2,1,0,58000,-999
2014,2.01000026112E12,388,21612,4,2,0,0,0,0,1,1,0,58400,-999
2015,2.011000471552E12,388,21612,1,0,0,0,0,1,0,0,0,2800,-999
2016,2.011000733696E12,388,21612,3,2,0,0,0,0,0,1,0,85000,-999
2017,2.011001389056E12,388,21931,4,2,0,0,0,0,0,0,2,114000,-999
2018,2.009000312832E12,388,21946,1,0,0,0,0,1,0,0,0,22000,-999
2019,2.008000233472E12,391,25127,1,1,0,0,0,0,0,0,0,124000,-999
2020,2.00700002304E12,391,25168,3,1,1,0,0,0,0,1,0,19000,-999
2021,2.008000495616E12,391,25168,3,1,1,0,0,0,0,0,1,41000,-999
2022,2.008001019904E12,391,25168,3,2,0,0,0,0,0,0,1,92000,-999
2023,2.01100099584E12,391,25168,1,0,0,0,1,0,0,0,0,13800,-999
2024,2.00900018176E12,391,25405,5,0,2,0,1,1,0,1,0,38100,-999
2025,2.01000091648E12,391,25405,1,0,1,0,0,0,0,0,0,25530,-999
2026,2.011000209408E12,391,25405,3,1,1,0,0,0,0,1,0,31400,-999
2027,2.01000091648E12,392,25419,1,0,0,0,0,1,0,0,0,5400,-999
2028,2.010000392192E12,392,25442,1,0,0,0,0,1,0,0,0,12000,-999
2029,2.008001150976E12,392,25443,1,0,0,0,1,0,0,0,0,0,-999
2030,2.009000443904E12,392,25443,1,0,0,0,0,1,0,0,0,3000,-999
2031,2.01000026112E12,392,25444,1,0,0,0,1,0,0,0,0,23600,-999
2032,2.009000968192E12,392,25447,1,0,0,0,0,1,0,0,0,24000,-999
2033,2.010001309696E12,392,25447,1,0,0,0,0,1,0,0,0,15400,-999
2034,2.010001309696E12,392,25447,1,0,0,0,0,1,0,0,0,26600,-999
2035,2.010000523264E12,393,22506,4,2,0,0,0,0,0,0,2,120000,-999
2036,2.008001150976E12,393,22589,2,1,0,0,1,0,0,0,0,55200,-999
2037,2.0070006784E12,393,23002,4,1,1,2,0,0,0,0,0,128500,-999
2038,2.00700133376E12,394,22044,3,0,0,0,2,0,0,1,0,42000,-999
2039,2.010000523264E12,394,22044,3,2,0,0,0,0,0,0,1,58000,-999
2040,2.011001126912E12,394,22044,3,0,0,0,1,2,0,0,0,49400,-999
2041,2.007000154112E12,395,21843,4,0,0,0,2,0,0,2,0,14000,-999
2042,2.009000443904E12,395,21843,1,1,0,0,0,0,0,0,0,30000,-999
2043,2.007000940544E12,395,21846,1,1,0,0,0,0,0,0,0,30000,-999
2044,2.009000050688E12,395,21846,4,2,0,0,0,0,0,2,0,107000,-999
2045,2.01000026112E12,395,21846,1,0,1,0,0,0,0,0,0,10000,-999
2046,2.0080001024E12,248,20112,1,1,0,0,0,0,0,0,0,30000,-999
2047,2.011000471552E12,248,20112,3,3,0,0,0,0,0,0,0,47600,-999
2048,2.0070006784E12,250,20262,4,2,0,0,0,0,0,1,1,39000,-999
2049,2.007999971328E12,250,20262,1,0,0,0,1,0,0,0,0,0,-999
2050,2.010001178624E12,250,20262,4,2,0,0,0,0,0,2,0,118000,-999
2051,2.011000864768E12,250,20286,2,0,0,0,2,0,0,0,0,24000,-999
2052,2.008000626688E12,250,20319,1,0,0,0,1,0,0,0,0,35000,-999
2053,2.008001019904E12,250,20350,5,1,1,0,0,0,0,1,2,46000,-999
2054,2.007000285184E12,250,20387,5,2,0,0,1,0,0,1,1,62000,-999
2055,2.007000547328E12,250,20406,3,2,0,0,0,0,0,0,1,87000,-999
2056,2.010000654336E12,250,20407,2,1,0,0,0,1,0,0,0,38450,-999
2057,2.010000785408E12,250,20443,2,1,0,0,1,0,0,0,0,44600,-999
2058,2.007001202688E12,250,20445,2,0,0,2,0,0,0,0,0,2000,-999
2059,2.011000733696E12,250,20494,1,0,0,0,1,0,0,0,0,60000,-999
2060,2.011001257984E12,250,20494,3,2,0,0,0,0,0,0,1,72800,-999
2061,2.007001071616E12,250,20498,5,2,0,0,0,0,0,2,1,63000,-999
2062,2.008000626688E12,250,20498,2,1,0,0,1,0,0,0,0,95000,-999
2063,2.00900018176E12,250,20498,2,0,1,0,1,0,0,0,0,100000,-999
2064,2.008001019904E12,250,20560,1,0,0,0,1,0,0,0,0,48150,-999
2065,2.008001282048E12,251,20401,2,0,0,0,2,0,0,0,0,51000,-999
2066,2.009000443904E12,251,20401,4,1,1,1,0,0,0,1,0,57000,-999
2067,2.01100034048E12,251,20401,2,0,0,0,0,2,0,0,0,52800,-999
2068,2.011000864768E12,251,20426,2,2,0,0,0,0,0,0,0,59000,-999
2069,2.011000078336E12,251,20465,3,0,1,0,0,1,0,1,0,11200,-999
2070,2.0070006784E12,251,20469,3,1,0,0,1,0,0,0,1,38000,-999
2071,2.00900018176E12,251,20469,2,2,0,0,0,0,0,0,0,87500,-999
2072,2.011000471552E12,251,20504,3,1,0,0,1,0,0,1,0,48000,-999
2073,2.009001230336E12,251,20547,2,0,0,0,1,1,0,0,0,20600,-999
2074,2.010000392192E12,252,20278,1,1,0,0,0,0,0,0,0,33300,-999
2075,2.009000443904E12,252,20297,1,1,0,0,0,0,0,0,0,74300,-999
2076,2.008001282048E12,253,20372,3,0,3,0,0,0,0,0,0,33600,-999
2077,2.009000574976E12,254,20365,1,1,0,0,0,0,0,0,0,26000,-999
2078,2.010000523264E12,254,20365,5,1,2,1,0,0,0,0,1,98300,-999
2079,2.010000523264E12,254,20365,1,1,0,0,0,0,0,0,0,88000,-999
2080,2.010000130048E12,254,20388,6,1,0,0,1,0,0,3,1,44000,-999
2081,2.008001019904E12,254,20400,1,1,0,0,0,0,0,0,0,40000,-999
2082,2.011000602624E12,254,20410,1,1,0,0,0,0,0,0,0,5700,-999
2083,2.009001099264E12,255,20430,1,1,0,0,0,0,0,0,0,27500,-999
2084,2.009001361408E12,256,20461,4,1,0,0,2,0,1,0,0,60500,-999
2085,2.009001099264E12,256,20481,1,0,0,0,0,1,0,0,0,33350,-999
2086,2.009000443904E12,257,20539,1,1,0,0,0,0,0,0,0,50000,-999
2087,2.008001150976E12,259,20540,2,1,0,0,1,0,0,0,0,58000,-999
2088,2.008001019904E12,260,20525,3,1,0,0,0,0,0,1,1,4550,-999
2089,2.009000050688E12,260,20526,1,0,0,0,1,0,0,0,0,57800,-999
2090,2.007000547328E12,261,20223,2,2,0,0,0,0,0,0,0,40600,-999
2091,2.007000940544E12,261,20223,2,2,0,0,0,0,0,0,0,63300,-999
2092,2.007000940544E12,261,20223,2,2,0,0,0,0,0,0,0,115900,-999
2093,2.01100034048E12,261,20231,2,2,0,0,0,0,0,0,0,160800,-999
2094,2.007000285184E12,373,26641,4,2,0,0,1,0,1,0,0,36400,-999
2095,2.010000130048E12,373,26641,2,0,0,1,0,0,0,0,1,0,-999
2096,2.00900083712E12,374,26759,2,2,0,0,0,0,0,0,0,50000,-999
2097,2.008001282048E12,374,26764,1,1,0,0,0,0,0,0,0,13000,-999
2098,2.010000654336E12,374,26765,1,1,0,0,0,0,0,0,0,45000,-999
2099,2.008000626688E12,375,26768,3,2,0,1,0,0,0,0,0,81000,-999
2100,2.008000888832E12,375,26768,4,1,0,0,1,0,0,0,2,14000,-999
